target_smiles,target_mapped_smiles,ref_smiles,ref_mapped_smiles,target_diff,ref_diff,disconnect_list,connect_dict,target_label,ref_label,property_name
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,[CH3:0][O:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[c:7]1[C:8](=[O:9])[c:10]1[c:11]([OH:12])[c:13]3[c:14]([c:15]([OH:16])[c:17]1[C:18]2=[O:19])[CH2:20][C@@:21]([OH:22])([C:23](=[O:24])[CH2:25][OH:26])[CH2:27][C@@H:28]3[O:29][C@H:30]1[CH2:31][C@H:32]([NH2:33])[C@H:34]([OH:35])[C@H:36]([CH3:37])[O:38]1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@H]3OC1CC(N)CC(C)O1,[CH3:0][O:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[c:7]1[C:8](=[O:9])[c:10]1[c:11]([OH:12])[c:13]3[c:14]([c:15]([OH:16])[c:17]1[C:18]2=[O:19])[CH2:20][C@:21]([OH:22])([C:23](=[O:24])[CH2:25][OH:26])[CH2:27][C@H:28]3[O:29][CH:30]1[CH2:31][CH:32]([NH2:33])[CH2:34][CH:35]([CH3:36])[O:37]1,"([('Hydroxy', 1, [(35,)])], [])","([], [])","[('Hydroxy', [(35,)])]","defaultdict(<class 'list'>, {})",0.0,0.0,blood-brain barrier penetration
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,[CH3:0][O:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[c:7]1[C:8](=[O:9])[c:10]1[c:11]([OH:12])[c:13]3[c:14]([c:15]([OH:16])[c:17]1[C:18]2=[O:19])[CH2:20][C@@:21]([OH:22])([C:23](=[O:24])[CH2:25][OH:26])[CH2:27][C@@H:28]3[O:29][C@H:30]1[CH2:31][C@H:32]([NH2:33])[C@H:34]([OH:35])[C@H:36]([CH3:37])[O:38]1,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,[CH3:0][C:1](=[O:2])[C@:3]1([OH:4])[CH2:5][c:6]2[c:7]([OH:8])[c:9]3[c:10]([c:11]([OH:12])[c:13]2[C@@H:14]([O:15][C@H:16]2[CH2:17][C@H:18]([NH2:19])[C@H:20]([OH:21])[C@H:22]([CH3:23])[O:24]2)[CH2:25]1)[C:26](=[O:27])[c:28]1[cH:29][cH:30][cH:31][cH:32][c:33]1[C:34]3=[O:35],"([('Hydroxy', 1, [(26,)]), ('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([], [])","[('Hydroxy', [(26,)]), ('Ether', [(1,)]), ('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",0.0,0.0,blood-brain barrier penetration
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,[CH3:0][O:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[c:7]1[C:8](=[O:9])[c:10]1[c:11]([OH:12])[c:13]3[c:14]([c:15]([OH:16])[c:17]1[C:18]2=[O:19])[CH2:20][C@@:21]([OH:22])([C:23](=[O:24])[CH2:25][OH:26])[CH2:27][C@@H:28]3[O:29][C@H:30]1[CH2:31][C@H:32]([NH2:33])[C@H:34]([OH:35])[C@H:36]([CH3:37])[O:38]1,CC1OC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)CC(N)C1O,[CH3:0][CH:1]1[O:2][CH:3]([O:4][CH:5]2[CH2:6][C:7]([OH:8])([C:9](=[O:10])[CH2:11][OH:12])[CH2:13][c:14]3[c:15]([OH:16])[c:17]4[c:18]([c:19]([OH:20])[c:21]32)[C:22](=[O:23])[c:24]2[cH:25][cH:26][cH:27][cH:28][c:29]2[C:30]4=[O:31])[CH2:32][CH:33]([NH2:34])[CH:35]1[OH:36],"([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([], [])","[('Ether', [(1,)]), ('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",0.0,0.0,blood-brain barrier penetration
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,[Cl:0][c:1]1[cH:2][cH:3][c:4]([CH2:5][O:6][CH:7]([CH2:8][n:9]2[cH:10][cH:11][n:12][cH:13]2)[c:14]2[cH:15][cH:16][c:17]([Cl:18])[cH:19][c:20]2[Cl:21])[cH:22][cH:23]1,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,[Cl:0][c:1]1[cH:2][cH:3][c:4]([CH2:5][O:6][CH:7]([CH2:8][n:9]2[cH:10][cH:11][n:12][cH:13]2)[c:14]2[cH:15][cH:16][c:17]([Cl:18])[cH:19][c:20]2[Cl:21])[c:22]([Cl:23])[cH:24]1,"([], [])","([('Arylchloride', 1, [(23,)])], [])",[],"defaultdict(<class 'list'>, {'Arylchloride ([Cl:23])': [(23, 22, 'target molecule')]})",0.0,0.0,blood-brain barrier penetration
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,[CH3:0][CH2:1][C@H:2]1[O:3][C:4](=[O:5])[C@H:6]([CH3:7])[C@@H:8]([O:9][C@H:10]2[CH2:11][C@@:12]([CH3:13])([O:14][CH3:15])[C@@H:16]([OH:17])[C@H:18]([CH3:19])[O:20]2)[C@H:21]([CH3:22])[C@@H:23]([O:24][C@@H:25]2[O:26][C@H:27]([CH3:28])[CH2:29][C@H:30]([N:31]([CH3:32])[CH3:33])[C@H:34]2[OH:35])[C@:36]([CH3:37])([OH:38])[CH2:39][C@@H:40]([CH3:41])[C:42](=[O:43])[C@H:44]([CH3:45])[C@@H:46]([OH:47])[C@:48]1([CH3:49])[OH:50],CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,[CH3:0][CH2:1][C@H:2]1[O:3][C:4](=[O:5])[C@H:6]([CH3:7])[C@@H:8]([O:9][C@H:10]2[CH2:11][C@@:12]([CH3:13])([O:14][CH3:15])[C@@H:16]([OH:17])[C@H:18]([CH3:19])[O:20]2)[C@H:21]([CH3:22])[C@@H:23]([O:24][C@@H:25]2[O:26][C@H:27]([CH3:28])[CH2:29][C@H:30]([N:31]([CH3:32])[CH3:33])[C@H:34]2[OH:35])[C@:36]([CH3:37])([OH:38])[CH2:39][C@:40]([CH3:41])([F:42])[C:43](=[O:44])[C@H:45]([CH3:46])[C@@H:47]([OH:48])[C@:49]1([CH3:50])[OH:51],"([], [])","([('Fluoride', 1, [(42,)])], [])",[],"defaultdict(<class 'list'>, {'Fluoride ([F:42])': [(42, 40, 'target molecule')]})",0.0,0.0,blood-brain barrier penetration
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,[CH3:0][CH2:1][C@H:2]1[O:3][C:4](=[O:5])[C@H:6]([CH3:7])[C@@H:8]([O:9][C@H:10]2[CH2:11][C@@:12]([CH3:13])([O:14][CH3:15])[C@@H:16]([OH:17])[C@H:18]([CH3:19])[O:20]2)[C@H:21]([CH3:22])[C@@H:23]([O:24][C@@H:25]2[O:26][C@H:27]([CH3:28])[CH2:29][C@H:30]([N:31]([CH3:32])[CH3:33])[C@H:34]2[OH:35])[C@:36]([CH3:37])([OH:38])[CH2:39][C@@H:40]([CH3:41])[C:42](=[O:43])[C@H:44]([CH3:45])[C@@H:46]([OH:47])[C@:48]1([CH3:49])[OH:50],CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N\OC)[C@H](C)[C@@H](O)[C@]1(C)O,[CH3:0][CH2:1][C@H:2]1[O:3][C:4](=[O:5])[C@H:6]([CH3:7])[C@@H:8]([O:9][CH:10]2[CH2:11][C:12]([CH3:13])([O:14][CH3:15])[CH:16]([OH:17])[CH:18]([CH3:19])[O:20]2)[CH:21]([CH3:22])[C@@H:23]([O:24][CH:25]2[O:26][CH:27]([CH3:28])[CH2:29][CH:30]([N:31]([CH3:32])[CH3:33])[CH:34]2[OH:35])[C@:36]([CH3:37])([OH:38])[CH2:39][C@@H:40]([CH3:41])/[C:42](=[N:43]\[O:44][CH3:45])[C@H:46]([CH3:47])[C@@H:48]([OH:49])[C@:50]1([CH3:51])[OH:52],"([('Ketone', 1, [(42, 43)])], [])","([('Oximether', 1, [(43, 42, 44, 45)])], [])","[('Ketone', [(42, 43)])]","defaultdict(<class 'list'>, {'Oximether ([C:42]=[N:43]\\[O:44][CH3:45])': [(42, 40, 'target molecule'), (42, 44, 'target molecule')]})",0.0,0.0,blood-brain barrier penetration
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,[CH3:0][N:1]1[C:2](=[O:3])[CH:4]([OH:5])[N:6]=[C:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[c:14]2[cH:15][c:16]([Cl:17])[cH:18][cH:19][c:20]21,CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,[CH3:0][N:1]1[C:2](=[O:3])[CH:4]([OH:5])[N:6]=[C:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][c:13]2[F:14])[c:15]2[cH:16][c:17]([Cl:18])[cH:19][cH:20][c:21]21,"([], [])","([('Arylfluoride', 1, [(14,)])], [])",[],"defaultdict(<class 'list'>, {'Arylfluoride ([F:14])': [(14, 13, 'target molecule')]})",1.0,1.0,blood-brain barrier penetration
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,[CH3:0][N:1]1[C:2](=[O:3])[CH:4]([OH:5])[N:6]=[C:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[c:14]2[cH:15][c:16]([Cl:17])[cH:18][cH:19][c:20]21,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,[CH3:0][N:1]1[C:2](=[O:3])[CH:4]([OH:5])[N:6]=[C:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][c:13]2[Cl:14])[c:15]2[cH:16][c:17]([Cl:18])[cH:19][cH:20][c:21]21,"([], [])","([('Arylchloride', 1, [(14,)])], [])",[],"defaultdict(<class 'list'>, {'Arylchloride ([Cl:14])': [(14, 13, 'target molecule')]})",1.0,1.0,blood-brain barrier penetration
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,[CH3:0][S:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[N:8]([CH2:9][CH2:10][CH:11]1[CH2:12][CH2:13][CH2:14][CH2:15][N:16]1[CH3:17])[c:18]1[cH:19][cH:20][cH:21][cH:22][c:23]1[S:24]2,COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,[CH3:0][O:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[N:8]([CH2:9][CH2:10][CH:11]1[CH2:12][CH2:13][CH2:14][CH2:15][N:16]1[CH3:17])[c:18]1[cH:19][cH:20][cH:21][cH:22][c:23]1[S:24]2,"([('Thioether', 1, [(1,)])], [])","([('Ether', 1, [(1,)])], [])","[('Thioether', [(1,)])]","defaultdict(<class 'list'>, {'Ether ([O:1])': [(1, 0, 'target molecule'), (1, 2, 'target molecule')]})",1.0,1.0,blood-brain barrier penetration
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,[CH:0]#[C:1][C@:2]1([OH:3])[CH2:4][CH2:5][C@H:6]2[C@@H:7]3[CH2:8][CH2:9][c:10]4[cH:11][c:12]([OH:13])[cH:14][cH:15][c:16]4[C@H:17]3[CH2:18][CH2:19][C@:20]12[CH3:21],C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,[CH:0]#[C:1][C@:2]1([OH:3])[CH2:4][CH2:5][C@H:6]2[C@@H:7]3[CH2:8][CH2:9][c:10]4[cH:11][c:12]([O:13][CH3:14])[cH:15][cH:16][c:17]4[C@H:18]3[CH2:19][CH2:20][C@:21]12[CH3:22],"([('Phenol', 1, [(13,)])], [])","([('Ether', 1, [(13,)])], [('C1 alkane', 1, [(14,)])])","[('Phenol', [(13,)])]","defaultdict(<class 'list'>, {'Ether ([O:13])': [(13, 12, 'target molecule'), (13, 14, 'C1 alkane ([CH3:14])')]})",0.0,0.0,blood-brain barrier penetration
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,[CH3:0][c:1]1[o:2][n:3][c:4](-[c:5]2[c:6]([F:7])[cH:8][cH:9][cH:10][c:11]2[Cl:12])[c:13]1[C:14](=[O:15])[NH:16][C@@H:17]1[C:18](=[O:19])[N:20]2[C@@H:21]1[S:22][C:23]([CH3:24])([CH3:25])[C@@H:26]2[C:27](=[O:28])[OH:29],Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,[CH3:0][c:1]1[o:2][n:3][c:4](-[c:5]2[c:6]([Cl:7])[cH:8][cH:9][cH:10][c:11]2[Cl:12])[c:13]1[C:14](=[O:15])[NH:16][C@@H:17]1[C:18](=[O:19])[N:20]2[C@@H:21]1[S:22][C:23]([CH3:24])([CH3:25])[C@@H:26]2[C:27](=[O:28])[OH:29],"([('Arylfluoride', 1, [(7,)])], [])","([('Arylchloride', 1, [(7,)])], [])","[('Arylfluoride', [(7,)])]","defaultdict(<class 'list'>, {'Arylchloride ([Cl:7])': [(7, 6, 'target molecule')]})",0.0,0.0,blood-brain barrier penetration
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,[CH3:0][N:1]1[CH2:2][CH2:3][N:4]([CH2:5][CH2:6][CH2:7][N:8]2[c:9]3[cH:10][cH:11][cH:12][cH:13][c:14]3[S:15][c:16]3[cH:17][cH:18][c:19]([C:20]([F:21])([F:22])[F:23])[cH:24][c:25]32)[CH2:26][CH2:27]1,FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,[F:0][C:1]([F:2])([F:3])[c:4]1[cH:5][cH:6][c:7]2[c:8]([cH:9]1)[N:10]([CH2:11][CH2:12][CH2:13][N:14]1[CH2:15][CH2:16][N:17]([CH:18]3[CH2:19][CH2:20]3)[CH2:21][CH2:22]1)[c:23]1[cH:24][cH:25][cH:26][cH:27][c:28]1[S:29]2,"([], [])","([], [('C2 alkane', 1, [(19, 20)])])",[],"defaultdict(<class 'list'>, {'C2 alkane ([CH2:19][CH2:20])': [(19, 0, 'target molecule'), (20, 0, 'target molecule')]})",1.0,1.0,blood-brain barrier penetration
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,[CH3:0][N:1]1[CH2:2][CH2:3][N:4]([CH2:5][CH2:6][CH2:7][N:8]2[c:9]3[cH:10][cH:11][cH:12][cH:13][c:14]3[S:15][c:16]3[cH:17][cH:18][c:19]([C:20]([F:21])([F:22])[F:23])[cH:24][c:25]32)[CH2:26][CH2:27]1,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,[OH:0][CH2:1][CH2:2][N:3]1[CH2:4][CH2:5][N:6]([CH2:7][CH2:8][CH2:9][N:10]2[c:11]3[cH:12][cH:13][cH:14][cH:15][c:16]3[S:17][c:18]3[cH:19][cH:20][c:21]([C:22]([F:23])([F:24])[F:25])[cH:26][c:27]32)[CH2:28][CH2:29]1,"([], [])","([('Hydroxy', 1, [(0,)])], [('C1 alkane', 1, [(1,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH2:1])': [(1, 0, 'Hydroxy ([OH:0])'), (1, 0, 'target molecule')]})",1.0,1.0,blood-brain barrier penetration
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,[CH3:0][O:1][c:2]1[cH:3][c:4]([C:5](=[O:6])[N:7]2[CH2:8][CH2:9][O:10][CH2:11][CH2:12]2)[cH:13][c:14]([O:15][CH3:16])[c:17]1[O:18][CH3:19],COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,[CH3:0][O:1][c:2]1[cH:3][c:4]([C:5](=[O:6])[N:7]2[CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]2)[cH:15][c:16]([O:17][CH3:18])[c:19]1[O:20][CH3:21],"([('morpholine', 1, [(8, 9, 10, 11, 12, 7)])], [])","([('azocane', 1, [(11, 10, 9, 8, 7, 14, 13, 12)])], [])","[('morpholine', [(8, 9, 10, 11, 12, 7)])]","defaultdict(<class 'list'>, {'azocane ([N:7]1[CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]1)': [(7, 5, 'target molecule')]})",1.0,1.0,blood-brain barrier penetration
CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,[CH3:0][N:1]([CH3:2])[CH2:3]/[CH:4]=[C:5](/[c:6]1[cH:7][cH:8][c:9]([Br:10])[cH:11][cH:12]1)[c:13]1[cH:14][cH:15][cH:16][n:17][cH:18]1,CNC/C=C(/c1ccc(Br)cc1)c1cccnc1,[CH3:0][NH:1][CH2:2]/[CH:3]=[C:4](/[c:5]1[cH:6][cH:7][c:8]([Br:9])[cH:10][cH:11]1)[c:12]1[cH:13][cH:14][cH:15][n:16][cH:17]1,"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,blood-brain barrier penetration
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,[CH3:0][C@:1]12[CH2:2][CH2:3][C:4](=[O:5])[CH:6]=[C:7]1[CH2:8][CH2:9][C@@H:10]1[C@@H:11]2[C@@H:12]([OH:13])[CH2:14][C@@:15]2([CH3:16])[C@H:17]1[CH2:18][CH2:19][C@:20]2([OH:21])[C:22](=[O:23])[CH2:24][OH:25],CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,[CH3:0][C:1]12[CH2:2][CH2:3][C:4](=[O:5])[CH:6]=[C:7]1[CH2:8][CH2:9][CH:10]1[CH:11]2[CH2:12][CH2:13][C:14]2([CH3:15])[CH:16]1[CH2:17][CH2:18][C:19]2([OH:20])[C:21](=[O:22])[CH2:23][OH:24],"([('Hydroxy', 1, [(13,)])], [])","([], [])","[('Hydroxy', [(13,)])]","defaultdict(<class 'list'>, {})",0.0,1.0,blood-brain barrier penetration
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,[CH3:0][C@:1]12[CH2:2][CH2:3][C:4](=[O:5])[CH:6]=[C:7]1[CH2:8][CH2:9][C@@H:10]1[C@@H:11]2[C@@H:12]([OH:13])[CH2:14][C@@:15]2([CH3:16])[C@H:17]1[CH2:18][CH2:19][C@:20]2([OH:21])[C:22](=[O:23])[CH2:24][OH:25],CCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,[CH3:0][CH2:1][C:2](=[O:3])[C:4]1([OH:5])[CH2:6][CH2:7][CH:8]2[CH:9]3[CH2:10][CH2:11][C:12]4=[CH:13][C:14](=[O:15])[CH2:16][CH2:17][C:18]4([CH3:19])[CH:20]3[CH:21]([OH:22])[CH2:23][C:24]12[CH3:25],"([('Hydroxy', 1, [(25,)])], [])","([], [('C1 alkane', 1, [(0,)])])","[('Hydroxy', [(25,)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 24, 'target molecule')]})",0.0,1.0,blood-brain barrier penetration
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,[CH3:0][C@:1]12[CH2:2][CH2:3][C:4](=[O:5])[CH:6]=[C:7]1[CH2:8][CH2:9][C@@H:10]1[C@@H:11]2[C@@H:12]([OH:13])[CH2:14][C@@:15]2([CH3:16])[C@H:17]1[CH2:18][CH2:19][C@:20]2([OH:21])[C:22](=[O:23])[CH2:24][OH:25],C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CS,[CH3:0][C@:1]12[CH2:2][CH2:3][C:4](=[O:5])[CH:6]=[C:7]1[CH2:8][CH2:9][C@@H:10]1[C@@H:11]2[C@@H:12]([OH:13])[CH2:14][C@@:15]2([CH3:16])[C@H:17]1[CH2:18][CH2:19][C@:20]2([OH:21])[C:22](=[O:23])[CH2:24][SH:25],"([('Hydroxy', 1, [(25,)])], [])","([('Thiol', 1, [(25,)])], [])","[('Hydroxy', [(25,)])]","defaultdict(<class 'list'>, {'Thiol ([SH:25])': [(25, 24, 'target molecule')]})",0.0,1.0,blood-brain barrier penetration
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,[CH3:0][C@:1]12[CH2:2][CH2:3][C:4](=[O:5])[CH:6]=[C:7]1[CH2:8][CH2:9][C@@H:10]1[C@@H:11]2[C@@H:12]([OH:13])[CH2:14][C@@:15]2([CH3:16])[C@H:17]1[CH2:18][CH2:19][C@:20]2([OH:21])[C:22](=[O:23])[CH2:24][OH:25],CC(C)(C)C(=O)SCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,[CH3:0][C:1]([CH3:2])([CH3:3])[C:4](=[O:5])[S:6][CH2:7][C:8](=[O:9])[C@@:10]1([OH:11])[CH2:12][CH2:13][C@H:14]2[C@@H:15]3[CH2:16][CH2:17][C:18]4=[CH:19][C:20](=[O:21])[CH2:22][CH2:23][C@:24]4([CH3:25])[C@H:26]3[C@@H:27]([OH:28])[CH2:29][C@:30]12[CH3:31],"([('Hydroxy', 1, [(25,)])], [])","([('Carbothioic S ester', 1, [(4, 5, 6, 7)])], [('C1 alkane', 3, [(0,), (2,), (3,)])])","[('Hydroxy', [(25,)])]","defaultdict(<class 'list'>, {'Carbothioic S ester ([C:4](=[O:5])[S:6][CH2:7])': [(4, 24, 'target molecule'), (7, 22, 'target molecule')], 'C1 alkane ([CH3:3])': [(3, 24, 'target molecule')], 'C1 alkane ([CH3:2])': [(2, 24, 'target molecule')], 'C1 alkane ([CH3:0])': [(0, 24, 'target molecule')]})",0.0,1.0,blood-brain barrier penetration
CN1Cc2c(-c3noc([C@](C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,[CH3:0][N:1]1[CH2:2][c:3]2[c:4](-[c:5]3[n:6][o:7][c:8]([C@:9]([CH3:10])([OH:11])[CH2:12][OH:13])[n:14]3)[n:15][cH:16][n:17]2-[c:18]2[cH:19][cH:20][cH:21][c:22]([Cl:23])[c:24]2[C:25]1=[O:26],CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2cccc(Cl)c2C1=O,[CH3:0][N:1]1[CH2:2][c:3]2[c:4](-[c:5]3[n:6][o:7][c:8]([C:9]([CH3:10])([CH2:11][OH:12])[CH2:13][OH:14])[n:15]3)[n:16][cH:17][n:18]2-[c:19]2[cH:20][cH:21][cH:22][c:23]([Cl:24])[c:25]2[C:26]1=[O:27],"([('1,2-Diol', 1, [(11, 9, 12, 13)])], [('C1 alkane', 1, [(10,)])])","([('Hydroxy', 2, [(12,), (14,)])], [('C4 alkane', 1, [(9, 10, 11, 13)])])","[('1,2-Diol', [(11, 9, 12, 13)]), ('C1 alkane', [(10,)])]","defaultdict(<class 'list'>, {'C4 alkane ([C:9]([CH3:10])([CH2:11])[CH2:13])': [(9, 8, 'target molecule'), (11, 12, 'Hydroxy ([OH:12])'), (13, 14, 'Hydroxy ([OH:14])')]})",0.0,0.0,blood-brain barrier penetration
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O,[CH3:0][c:1]1[n:2][c:3]2[n:4]([c:5](=[O:6])[c:7]1[CH2:8][CH2:9][N:10]1[CH2:11][CH2:12][CH:13]([c:14]3[n:15][o:16][c:17]4[cH:18][c:19]([F:20])[cH:21][cH:22][c:23]34)[CH2:24][CH2:25]1)[CH2:26][CH2:27][CH2:28][C@H:29]2[OH:30],Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,[CH3:0][c:1]1[n:2][c:3]2[n:4]([c:5](=[O:6])[c:7]1[CH2:8][CH2:9][N:10]1[CH2:11][CH2:12][CH:13]([c:14]3[n:15][o:16][c:17]4[cH:18][c:19]([F:20])[cH:21][cH:22][c:23]34)[CH2:24][CH2:25]1)[CH2:26][CH2:27][CH2:28][CH2:29]2,"([('Hydroxy', 1, [(30,)])], [])","([], [])","[('Hydroxy', [(30,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,blood-brain barrier penetration
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,[CH3:0][c:1]1[n:2][n:3][c:4]2[n:5]1-[c:6]1[cH:7][cH:8][c:9]([Cl:10])[cH:11][c:12]1[C:13]([c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1)=[N:20][CH2:21]2,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,[CH3:0][c:1]1[n:2][n:3][c:4]2[n:5]1-[c:6]1[cH:7][cH:8][c:9]([Cl:10])[cH:11][c:12]1[C:13]([c:14]1[cH:15][cH:16][cH:17][cH:18][c:19]1[Cl:20])=[N:21][CH2:22]2,"([], [])","([('Arylchloride', 1, [(20,)])], [])",[],"defaultdict(<class 'list'>, {'Arylchloride ([Cl:20])': [(20, 15, 'target molecule')]})",1.0,1.0,blood-brain barrier penetration
