target_smiles,ref_smiles,target_diff,ref_diff
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,"([], [('C1 alkane', 1, [(0,)])])","([('Benzene', 1, [(13, 14, 15, 16, 17, 18)])], [])"
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,"([], [])","([('Arylchloride', 1, [(12,)]), ('Arylfluoride', 1, [(7,)])], [])"
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,"([], [])","([('Arylchloride', 2, [(7,), (12,)])], [])"
CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,"([('Arylchloride', 1, [(25,)])], [])","([], [])"
CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,"([], [('C1 alkane', 1, [(28,)])])","([], [])"
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,"([], [('C1 alkane', 1, [(0,)])])","([('Aldehyde', 1, [(16, 17)])], [])"
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,"([('Ketone', 1, [(12, 13)])], [])","([], [('C1 alkane', 1, [(13,)])])"
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,"([], [])","([('Arylchloride', 1, [(6,)])], [])"
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CCOCC1CC1,"([], [])","([('Ether', 1, [(21,)])], [('C1 alkane', 2, [(20,), (22,)])])"
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1,"([], [])","([('Arylfluoride', 1, [(11,)])], [])"
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,"([], [('C3 alkane', 1, [(20, 21, 22)])])","([('Trifluoromethyl', 1, [(21, 20, 22, 23)])], [])"
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,"([], [('C3 alkane', 1, [(20, 21, 22)])])","([('Alkyne', 1, [(0, 1)])], [])"
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,"([], [('C1 alkane', 1, [(19,)])])","([('Ketone', 1, [(19, 20)])], [])"
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,"([('pyrrolidine', 1, [(6, 7, 8, 4, 5)])], [])","([('piperidine', 1, [(7, 6, 5, 4, 9, 8)])], [])"
CN(C)CCCN1c2ccccc2Sc2ccccc21,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,"([], [])","([('Trifluoromethyl', 1, [(19, 18, 20, 21)])], [])"
CN(C)CCCN1c2ccccc2Sc2ccccc21,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,"([], [])","([('Ketone', 1, [(1, 2)])], [('C1 alkane', 1, [(0,)])])"
CN(C)CCCN1c2ccccc2Sc2ccccc21,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,"([], [])","([('Arylchloride', 1, [(18,)])], [])"
CN(C)CCCN1c2ccccc2Sc2ccccc21,COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,"([], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])"
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,"([], [])","([('Hydroxy', 1, [(29,)])], [])"
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,"([], [])","([('Ketone', 1, [(2, 3)])], [('C2 alkane', 1, [(0, 1)])])"
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,CC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,"([], [])","([('Ketone', 1, [(1, 2)])], [('C1 alkane', 1, [(0,)])])"
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,"([], [])","([], [('C1 alkane', 2, [(0,), (4,)])])"
CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,CC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,"([('Alkene', 1, [(29, 30)])], [])","([], [])"
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,"([('Ether', 1, [(13,)])], [('C1 alkane', 1, [(14,)])])","([], [])"
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccc(Cl)cc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,"([('Ether', 1, [(13,)])], [('C1 alkane', 1, [(14,)])])","([('Arylchloride', 1, [(14,)])], [])"
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,"([('Barbiturate', 1, [(3, 9, 10, 11, 12, 13, 14, 15, 16)])], [('C1 alkane', 1, [(5,)])])","([('Lactam', 2, [(9, 10, 11), (15, 16, 14)]), ('Thiourea', 1, [(11, 12, 13, 14)])], [('C1 alkane', 2, [(5,), (8,)])])"
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,"([], [('C1 alkane', 1, [(8,)])])","([], [])"
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,"([('Amine', 1, [(43,)])], [('C1 alkane', 2, [(42,), (44,)])])","([('Ketone', 1, [(42, 43)])], [])"
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,"([('Amine', 1, [(43,)])], [('C1 alkane', 2, [(42,), (44,)])])","([('Fluoride', 1, [(42,)]), ('Ketone', 1, [(43, 44)])], [])"
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N\OC)[C@H](C)[C@@H](O)[C@]1(C)O,"([('Amine', 1, [(43,)])], [('C1 alkane', 2, [(42,), (44,)])])","([('Oximether', 1, [(43, 42, 44, 45)])], [])"
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,"([('Amine', 1, [(43,)])], [('C1 alkane', 1, [(42,)])])","([('Ether', 2, [(46,), (49,)]), ('Oximether', 1, [(43, 42, 44, 45)])], [('C2 alkane', 1, [(48, 50)])])"
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,CO[C@]12CC[C@@]3(C[C@@H]1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,"([], [('C1 alkane', 3, [(12,), (13,), (14,)])])","([], [])"
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,"([('Hydroxy', 1, [(26,)])], [])","([], [])"
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@H]3OC1CC(N)CC(C)O1,"([('Hydroxy', 1, [(35,)])], [])","([], [])"
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,"([('Hydroxy', 1, [(26,)]), ('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([], [])"
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,CC1OC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)CC(N)C1O,"([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([], [])"
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,"([], [])","([('Arylchloride', 1, [(23,)])], [])"
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,"([], [])","([('Fluoride', 1, [(42,)])], [])"
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N\OC)[C@H](C)[C@@H](O)[C@]1(C)O,"([('Ketone', 1, [(42, 43)])], [])","([('Oximether', 1, [(43, 42, 44, 45)])], [])"
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,"([('Ketone', 1, [(42, 43)])], [])","([('Ether', 2, [(46,), (49,)]), ('Oximether', 1, [(43, 42, 44, 45)])], [('C3 alkane', 1, [(47, 48, 50)])])"
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,"([], [])","([('Arylfluoride', 1, [(14,)])], [])"
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,"([], [])","([('Arylchloride', 1, [(14,)])], [])"
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,"([('Thioether', 1, [(1,)])], [])","([('Ether', 1, [(1,)])], [])"
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,"([('Phenol', 1, [(13,)])], [])","([('Ether', 1, [(13,)])], [('C1 alkane', 1, [(14,)])])"
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,"([('Arylfluoride', 1, [(7,)])], [])","([('Arylchloride', 1, [(7,)])], [])"
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,"([], [])","([], [('C2 alkane', 1, [(19, 20)])])"
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,"([], [])","([('Hydroxy', 1, [(0,)])], [('C1 alkane', 1, [(1,)])])"
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,OCCN1CCCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,"([('piperazine', 1, [(2, 3, 4, 26, 27, 1)])], [])","([('Hydroxy', 1, [(0,)]), ('Amine', 2, [(3,), (7,)])], [('C1 alkane', 2, [(1,), (4,)])])"
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,"([('morpholine', 1, [(8, 9, 10, 11, 12, 7)])], [])","([('azocane', 1, [(11, 10, 9, 8, 7, 14, 13, 12)])], [])"
CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,CNC/C=C(/c1ccc(Br)cc1)c1cccnc1,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,"([('Hydroxy', 1, [(13,)])], [])","([], [])"
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,"([('Hydroxy', 1, [(25,)])], [])","([], [('C1 alkane', 1, [(0,)])])"
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CS,"([('Hydroxy', 1, [(25,)])], [])","([('Thiol', 1, [(25,)])], [])"
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CC(C)(C)C(=O)SCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,"([('Hydroxy', 1, [(25,)])], [])","([('Carbothioic S ester', 1, [(4, 5, 6, 7)])], [('C1 alkane', 3, [(0,), (2,), (3,)])])"
CN1Cc2c(-c3noc([C@](C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2cccc(Cl)c2C1=O,"([('1,2-Diol', 1, [(11, 9, 12, 13)])], [('C1 alkane', 1, [(10,)])])","([('Hydroxy', 2, [(12,), (14,)])], [('C4 alkane', 1, [(9, 10, 11, 13)])])"
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,"([('Hydroxy', 1, [(30,)])], [])","([], [])"
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,"([], [])","([('Arylchloride', 1, [(20,)])], [])"
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,"([], [])","([('Amine', 1, [(1,)])], [('C1 alkane', 2, [(0,), (2,)])])"
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,"([('Urea', 1, [(4, 47, 48, 7)]), ('Benzene', 1, [(8, 9, 10, 11, 45, 46)]), ('4H-1,2,4-triazole', 1, [(6, 7, 47, 4, 5)])], [('C1 alkane', 1, [(0,)])])","([], [])"
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,"([('1,2-Diol', 1, [(28, 27, 29, 30)])], [])","([('Amine', 1, [(28,)])], [])"
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1,"([('1,2-Diol', 2, [(28, 27, 29, 30), (30, 29, 31, 32)])], [])","([('Amine', 1, [(6,)])], [('C3 alkane', 1, [(3, 4, 5)])])"
C=C1c2c(Cl)ccc(O)c2C(O)=C2C(=O)C3(O)C(=O)/C(=C(/N)O)C(=O)C(N(C)C)C3C(O)C12,C=C1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(=O)/C(=C(/N)O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,"([('Arylchloride', 1, [(4,)])], [])","([], [])"
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,"([], [])","([], [('C1 alkane', 1, [(3,)])])"
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,"([], [])","([('Hydroxy', 1, [(0,)])], [])"
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.O=C(O)/C=C\C(=O)O,"([], [])","([('Alkene', 1, [(26, 27)]), ('Carboxylic acid', 2, [(24, 23, 25), (28, 29, 30)])], [])"
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,"([('Arylfluoride', 1, [(20,)])], [])","([('Arylchloride', 1, [(20,)])], [])"
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,"([], [('C1 alkane', 1, [(0,)])])","([('Fluoride', 1, [(9,)])], [])"
Clc1ccc2c(c1)[C@H]1CNC[C@H]1c1ccccc1O2,Clc1ccc2c(c1)[C@H]1CCNC[C@@H]1c1ccccc1O2,"([('pyrrolidine', 1, [(7, 11, 10, 9, 8)])], [])","([('piperidine', 1, [(7, 8, 9, 10, 11, 12)])], [])"
CN1C[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@@H]2C1,CN1CC[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@H]2C1,"([('pyrrolidine', 1, [(3, 18, 19, 1, 2)])], [])","([('piperidine', 1, [(4, 3, 2, 1, 20, 19)])], [])"
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CC(=O)OCOC(=O)C1N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1(C)C,"([('Carboxylic acid', 1, [(20, 21, 22)])], [])","([('Carboxylic ester', 2, [(1, 2, 3), (6, 7, 5)])], [('C1 alkane', 2, [(0,), (4,)])])"
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CC1(C)SC2C(NC(=O)CSc3ccccc3)C(=O)N2C1C(=O)O,"([], [])","([('Thioether', 1, [(10,)])], [])"
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,"([('Hydroxy', 1, [(25,)])], [])","([], [])"
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CN1CCN(CC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)CC1,"([('Hydroxy', 1, [(25,)])], [])","([('piperazine', 1, [(2, 3, 4, 30, 31, 1)])], [('C1 alkane', 1, [(0,)])])"
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,"([], [('C1 alkane', 1, [(18,)])])","([('Alkene', 1, [(0, 1)])], [])"
