target_smiles,target_mapped_smiles,ref_smiles,ref_mapped_smiles,target_diff,ref_diff,disconnect_list,connect_dict,target_label,ref_label,property_name
CCCCCC(=O)O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[OH:7],CCCCC(=O)O,[CH3:0][CH2:1][CH2:2][CH2:3][C:4](=[O:5])[OH:6],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",-0.626035130204146,-0.6130306276968154,hydration free energy in water
CCOC(=O)CCC(=O)OCC,[CH3:0][CH2:1][O:2][C:3](=[O:4])[CH2:5][CH2:6][C:7](=[O:8])[O:9][CH2:10][CH3:11],CCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][C:3](=[O:4])[O:5][CH2:6][CH3:7],"([('Carboxylic ester', 1, [(3, 4, 2)])], [('C1 alkane', 1, [(0,)])])","([], [])","[('Carboxylic ester', [(3, 4, 2)]), ('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",-0.4959901051308387,0.3414998563412604,hydration free energy in water
C1=CCCCC1,[CH:0]1=[CH:1][CH2:2][CH2:3][CH2:4][CH2:5]1,C1=CCCC1,[CH:0]1=[CH:1][CH2:2][CH2:3][CH2:4]1,"([], [('C1 alkane', 1, [(2,)])])","([], [])","[('C1 alkane', [(2,)])]","defaultdict(<class 'list'>, {})",1.0255366882268573,1.1347745092884354,hydration free energy in water
CCCCc1ccccc1,[CH3:0][CH2:1][CH2:2][CH2:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1,CCCCCCc1ccccc1,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1,"([], [])","([], [('C2 alkane', 1, [(0, 1)])])",[],"defaultdict(<class 'list'>, {'C2 alkane ([CH3:0][CH2:1])': [(1, 0, 'target molecule')]})",0.8850880611476852,0.9787204792004665,hydration free energy in water
C=CCCCC,[CH2:0]=[CH:1][CH2:2][CH2:3][CH2:4][CH3:5],C=CCCCCCC,[CH2:0]=[CH:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH3:7],"([], [])","([], [('C2 alkane', 1, [(6, 7)])])",[],"defaultdict(<class 'list'>, {'C2 alkane ([CH2:6][CH3:7])': [(6, 5, 'target molecule')]})",1.4000663604379822,1.4884969774878312,hydration free energy in water
C=CCCCC,[CH2:0]=[CH:1][CH2:2][CH2:3][CH2:4][CH3:5],C=CCCCCC,[CH2:0]=[CH:1][CH2:2][CH2:3][CH2:4][CH2:5][CH3:6],"([], [])","([], [('C1 alkane', 1, [(6,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:6])': [(6, 5, 'target molecule')]})",1.4000663604379822,1.4208735644497117,hydration free energy in water
CCCCOC(=O)c1ccc(O)cc1,[CH3:0][CH2:1][CH2:2][CH2:3][O:4][C:5](=[O:6])[c:7]1[cH:8][cH:9][c:10]([OH:11])[cH:12][cH:13]1,CCCOC(=O)c1ccc(O)cc1,[CH3:0][CH2:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][cH:8][c:9]([OH:10])[cH:11][cH:12]1,"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",-1.2788611560721492,-1.4479196886674484,hydration free energy in water
CCCCCCOC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][O:6][C:7]([CH3:8])=[O:9],CCCCOC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][O:4][C:5]([CH3:6])=[O:7],"([], [('C2 alkane', 1, [(0, 1)])])","([], [])","[('C2 alkane', [(0, 1)])]","defaultdict(<class 'list'>, {})",0.401320567874982,0.3024863488192683,hydration free energy in water
CCCCCCOC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][O:6][C:7]([CH3:8])=[O:9],CCCCCOC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][O:5][C:6]([CH3:7])=[O:8],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",0.401320567874982,0.3362980553383283,hydration free energy in water
O=C1CCCC1,[O:0]=[C:1]1[CH2:2][CH2:3][CH2:4][CH2:5]1,O=C1CCCCC1,[O:0]=[C:1]1[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6]1,"([], [])","([], [('C1 alkane', 1, [(2,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH2:2])': [(2, 1, 'target molecule'), (2, 2, 'target molecule')]})",-0.2332991544827579,-0.287918065013547,hydration free energy in water
CCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][OH:6],CCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][OH:4],"([], [('C2 alkane', 1, [(0, 1)])])","([], [])","[('C2 alkane', [(0, 1)])]","defaultdict(<class 'list'>, {})",-0.1552721394387736,-0.2385009554856901,hydration free energy in water
CCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][OH:6],CCCCCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][OH:9],"([], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])",[],"defaultdict(<class 'list'>, {'C3 alkane ([CH3:0][CH2:1][CH2:2])': [(2, 0, 'target molecule')]})",-0.1552721394387736,-0.0200253133625338,hydration free energy in water
CCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][OH:6],CCCCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][OH:8],"([], [])","([], [('C2 alkane', 1, [(0, 1)])])",[],"defaultdict(<class 'list'>, {'C2 alkane ([CH3:0][CH2:1])': [(1, 0, 'target molecule')]})",-0.1552721394387736,-0.0746442238933229,hydration free energy in water
CCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][OH:6],CCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][OH:5],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",-0.1552721394387736,-0.199487447963698,hydration free energy in water
CCCCCCO[N+](=O)[O-],[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][O:6][N+:7](=[O:8])[O-:9],CCCCO[N+](=O)[O-],[CH3:0][CH2:1][CH2:2][CH2:3][O:4][N+:5](=[O:6])[O-:7],"([], [('C2 alkane', 1, [(0, 1)])])","([], [])","[('C2 alkane', [(0, 1)])]","defaultdict(<class 'list'>, {})",0.5573745979629507,0.4455358763999064,hydration free energy in water
CCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][OH:4],CCCCCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][OH:9],"([], [])","([], [('C5 alkane', 1, [(0, 1, 2, 3, 4)])])",[],"defaultdict(<class 'list'>, {'C5 alkane ([CH3:0][CH2:1][CH2:2][CH2:3][CH2:4])': [(4, 0, 'target molecule')]})",-0.2385009554856901,-0.0200253133625338,hydration free energy in water
CCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][OH:4],CCCCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][OH:8],"([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])",[],"defaultdict(<class 'list'>, {'C4 alkane ([CH3:0][CH2:1][CH2:2][CH2:3])': [(3, 0, 'target molecule')]})",-0.2385009554856901,-0.0746442238933229,hydration free energy in water
CCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][OH:4],CCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][OH:5],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",-0.2385009554856901,-0.199487447963698,hydration free energy in water
CCCCCCCN,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][NH2:7],CCCCN,[CH3:0][CH2:1][CH2:2][CH2:3][NH2:4],"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])","[('C3 alkane', [(0, 1, 2)])]","defaultdict(<class 'list'>, {})",0.0033827911506614,-0.1136577314153152,hydration free energy in water
CCCCCCCN,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][NH2:7],CCCCCN,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][NH2:5],"([], [('C2 alkane', 1, [(0, 1)])])","([], [])","[('C2 alkane', [(0, 1)])]","defaultdict(<class 'list'>, {})",0.0033827911506614,-0.0746442238933229,hydration free energy in water
CCCCCCCN,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][NH2:7],CCCCCCN,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][NH2:6],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",0.0033827911506614,-0.0382316168727969,hydration free energy in water
CC1CCCC1,[CH3:0][CH:1]1[CH2:2][CH2:3][CH2:4][CH2:5]1,CC1CCCCC1,[CH3:0][CH:1]1[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6]1,"([], [])","([], [('C1 alkane', 1, [(2,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH2:2])': [(2, 1, 'target molecule'), (2, 2, 'target molecule')]})",1.4026672609394486,1.431277166455576,hydration free energy in water
Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,[NH2:0][c:1]1[cH:2][cH:3][c:4]([OH:5])[c:6]2[c:7]1[C:8](=[O:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]1[C:16]2=[O:17],Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,[NH2:0][c:1]1[cH:2][cH:3][c:4]([NH2:5])[c:6]2[c:7]1[C:8](=[O:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]1[C:16]2=[O:17],"([('Phenol', 1, [(5,)])], [])","([('Amine', 1, [(5,)])], [])","[('Phenol', [(5,)])]","defaultdict(<class 'list'>, {'Amine ([NH2:5])': [(5, 4, 'target molecule')]})",-1.4895340966909068,-2.092943013031053,hydration free energy in water
Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,[NH2:0][c:1]1[cH:2][cH:3][c:4]([NH2:5])[c:6]2[c:7]1[C:8](=[O:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]1[C:16]2=[O:17],Nc1cccc2c1C(=O)c1ccccc1C2=O,[NH2:0][c:1]1[cH:2][cH:3][cH:4][c:5]2[c:6]1[C:7](=[O:8])[c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[C:15]2=[O:16],"([('Amine', 1, [(5,)])], [])","([], [])","[('Amine', [(5,)])]","defaultdict(<class 'list'>, {})",-2.092943013031053,-1.4661259921777114,hydration free energy in water
CCCCCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][C:7]([CH3:8])=[O:9],CCCCCCCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][C:9]([CH3:10])=[O:11],"([], [])","([], [('C2 alkane', 1, [(0, 1)])])",[],"defaultdict(<class 'list'>, {'C2 alkane ([CH3:0][CH2:1])': [(1, 0, 'target molecule')]})",0.3414998563412604,0.4299304733911095,hydration free energy in water
CCCCCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][C:7]([CH3:8])=[O:9],CCCCCCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][C:8]([CH3:9])=[O:10],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",0.3414998563412604,0.3805133638632528,hydration free energy in water
CCCCCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][C:7]([CH3:8])=[O:9],CCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][C:4]([CH3:5])=[O:6],"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])","[('C3 alkane', [(0, 1, 2)])]","defaultdict(<class 'list'>, {})",0.3414998563412604,0.1360287167254349,hydration free energy in water
CCCCN,[CH3:0][CH2:1][CH2:2][CH2:3][NH2:4],CCCCCN,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][NH2:5],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",-0.1136577314153152,-0.0746442238933229,hydration free energy in water
CCCCN,[CH3:0][CH2:1][CH2:2][CH2:3][NH2:4],CCCCCCN,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][NH2:6],"([], [])","([], [('C2 alkane', 1, [(0, 1)])])",[],"defaultdict(<class 'list'>, {'C2 alkane ([CH3:0][CH2:1])': [(1, 0, 'target molecule')]})",-0.1136577314153152,-0.0382316168727969,hydration free energy in water
CCCCCCI,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][I:6],CCCCCI,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][I:5],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",1.0099312852180602,0.952711474185805,hydration free energy in water
CCCCCCI,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][I:6],CCCCCCCI,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][I:7],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",1.0099312852180602,1.059348394745917,hydration free energy in water
CCCCCCI,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][I:6],CCCCI,[CH3:0][CH2:1][CH2:2][CH2:3][I:4],"([], [('C2 alkane', 1, [(0, 1)])])","([], [])","[('C2 alkane', [(0, 1)])]","defaultdict(<class 'list'>, {})",1.0099312852180602,0.9241015686696774,hydration free energy in water
CCCCCI,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][I:5],CCCCCCCI,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][I:7],"([], [])","([], [('C2 alkane', 1, [(0, 1)])])",[],"defaultdict(<class 'list'>, {'C2 alkane ([CH3:0][CH2:1])': [(1, 0, 'target molecule')]})",0.952711474185805,1.059348394745917,hydration free energy in water
CCCCCI,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][I:5],CCCCI,[CH3:0][CH2:1][CH2:2][CH2:3][I:4],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",0.952711474185805,0.9241015686696774,hydration free energy in water
CCCCCCCCCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH3:9],CCCCCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH3:5],"([], [('C4 alkane', 1, [(0, 1, 2, 3)])])","([], [])","[('C4 alkane', [(0, 1, 2, 3)])]","defaultdict(<class 'list'>, {})",1.8110086396696328,1.6341474055699354,hydration free energy in water
CCCCCCCCCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH3:9],CCCCCCCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH3:7],"([], [('C2 alkane', 1, [(0, 1)])])","([], [])","[('C2 alkane', [(0, 1)])]","defaultdict(<class 'list'>, {})",1.8110086396696328,1.7381834256285815,hydration free energy in water
C1CCCCC1,[CH2:0]1[CH2:1][CH2:2][CH2:3][CH2:4][CH2:5]1,C1CCCC1,[CH2:0]1[CH2:1][CH2:2][CH2:3][CH2:4]1,"([], [('C1 alkane', 1, [(2,)])])","([], [])","[('C1 alkane', [(2,)])]","defaultdict(<class 'list'>, {})",1.3090348428866672,1.3012321413822687,hydration free energy in water
CCCCCCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH:8]=[O:9],CCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH:4]=[O:5],"([], [('C4 alkane', 1, [(0, 1, 2, 3)])])","([], [])","[('C4 alkane', [(0, 1, 2, 3)])]","defaultdict(<class 'list'>, {})",0.4507376774028387,0.2010512292620886,hydration free energy in water
CCCCCCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH:8]=[O:9],CCCCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH:6]=[O:7],"([], [('C2 alkane', 1, [(0, 1)])])","([], [])","[('C2 alkane', [(0, 1)])]","defaultdict(<class 'list'>, {})",0.4507376774028387,0.2946836473148699,hydration free energy in water
CCCCCCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH:8]=[O:9],CCCCCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH:7]=[O:8],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",0.4507376774028387,0.3935178663705834,hydration free energy in water
CCCCCCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH:8]=[O:9],CCCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH:5]=[O:6],"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])","[('C3 alkane', [(0, 1, 2)])]","defaultdict(<class 'list'>, {})",0.4507376774028387,0.2582710402943438,hydration free energy in water
CCCCCl,[CH3:0][CH2:1][CH2:2][CH2:3][Cl:4],CCCCCCCl,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][Cl:6],"([], [])","([], [('C2 alkane', 1, [(0, 1)])])",[],"defaultdict(<class 'list'>, {'C2 alkane ([CH3:0][CH2:1])': [(1, 0, 'target molecule')]})",0.9475096731828728,0.9891240812063312,hydration free energy in water
CCCCCl,[CH3:0][CH2:1][CH2:2][CH2:3][Cl:4],CCCCCCl,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][Cl:5],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",0.9475096731828728,0.9631150761916696,hydration free energy in water
CCCCCl,[CH3:0][CH2:1][CH2:2][CH2:3][Cl:4],CCCCCCCCl,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][Cl:7],"([], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])",[],"defaultdict(<class 'list'>, {'C3 alkane ([CH3:0][CH2:1][CH2:2])': [(2, 0, 'target molecule')]})",0.9475096731828728,1.0645501957488492,hydration free energy in water
CCOC(=O)c1ccc(O)cc1,[CH3:0][CH2:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([OH:9])[cH:10][cH:11]1,CCCOC(=O)c1ccc(O)cc1,[CH3:0][CH2:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][cH:8][c:9]([OH:10])[cH:11][cH:12]1,"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",-1.403704380142524,-1.4479196886674484,hydration free energy in water
CCCCCCCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][C:9]([CH3:10])=[O:11],CCCCCCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][C:8]([CH3:9])=[O:10],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",0.4299304733911095,0.3805133638632528,hydration free energy in water
CCCCCCCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][C:9]([CH3:10])=[O:11],CCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][C:4]([CH3:5])=[O:6],"([], [('C5 alkane', 1, [(0, 1, 2, 3, 4)])])","([], [])","[('C5 alkane', [(0, 1, 2, 3, 4)])]","defaultdict(<class 'list'>, {})",0.4299304733911095,0.1360287167254349,hydration free energy in water
C#CCCCCC,[CH:0]#[C:1][CH2:2][CH2:3][CH2:4][CH2:5][CH3:6],C#CCCCC,[CH:0]#[C:1][CH2:2][CH2:3][CH2:4][CH3:5],"([], [('C1 alkane', 1, [(6,)])])","([], [])","[('C1 alkane', [(6,)])]","defaultdict(<class 'list'>, {})",1.1451781112943,1.0645501957488492,hydration free energy in water
C#CCCCCC,[CH:0]#[C:1][CH2:2][CH2:3][CH2:4][CH2:5][CH3:6],C#CCCCCCC,[CH:0]#[C:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH3:7],"([], [])","([], [('C1 alkane', 1, [(7,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:7])': [(7, 6, 'target molecule')]})",1.1451781112943,1.1737880168104275,hydration free energy in water
CCCCCCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][C:8]([CH3:9])=[O:10],CCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][C:4]([CH3:5])=[O:6],"([], [('C4 alkane', 1, [(0, 1, 2, 3)])])","([], [])","[('C4 alkane', [(0, 1, 2, 3)])]","defaultdict(<class 'list'>, {})",0.3805133638632528,0.1360287167254349,hydration free energy in water
CCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH:4]=[O:5],CCCCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH:6]=[O:7],"([], [])","([], [('C2 alkane', 1, [(0, 1)])])",[],"defaultdict(<class 'list'>, {'C2 alkane ([CH3:0][CH2:1])': [(1, 0, 'target molecule')]})",0.2010512292620886,0.2946836473148699,hydration free energy in water
CCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH:4]=[O:5],CCCCCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH:7]=[O:8],"([], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])",[],"defaultdict(<class 'list'>, {'C3 alkane ([CH3:0][CH2:1][CH2:2])': [(2, 0, 'target molecule')]})",0.2010512292620886,0.3935178663705834,hydration free energy in water
CCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH:4]=[O:5],CCCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH:5]=[O:6],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",0.2010512292620886,0.2582710402943438,hydration free energy in water
CCCC[N+](=O)[O-],[CH3:0][CH2:1][CH2:2][CH2:3][N+:4](=[O:5])[O-:6],CCCCC[N+](=O)[O-],[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][N+:5](=[O:6])[O-:7],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",0.1854458262532917,0.2556701397928777,hydration free energy in water
CCCCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH:6]=[O:7],CCCCCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH:7]=[O:8],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",0.2946836473148699,0.3935178663705834,hydration free energy in water
CCCCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH:6]=[O:7],CCCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH:5]=[O:6],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",0.2946836473148699,0.2582710402943438,hydration free energy in water
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,[Cl:0][c:1]1[cH:2][cH:3][cH:4][c:5]([Cl:6])[c:7]1-[c:8]1[c:9]([Cl:10])[cH:11][cH:12][cH:13][c:14]1[Cl:15],Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1,[Cl:0][c:1]1[cH:2][c:3]([Cl:4])[c:5](-[c:6]2[c:7]([Cl:8])[cH:9][cH:10][cH:11][c:12]2[Cl:13])[c:14]([Cl:15])[cH:16]1,"([], [])","([('Arylchloride', 1, [(0,)])], [])",[],"defaultdict(<class 'list'>, {'Arylchloride ([Cl:0])': [(0, 3, 'target molecule')]})",0.3961187668720496,0.4793475829189663,hydration free energy in water
CCCCCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH:7]=[O:8],CCCCCC=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH:5]=[O:6],"([], [('C2 alkane', 1, [(0, 1)])])","([], [])","[('C2 alkane', [(0, 1)])]","defaultdict(<class 'list'>, {})",0.3935178663705834,0.2582710402943438,hydration free energy in water
CCCCBr,[CH3:0][CH2:1][CH2:2][CH2:3][Br:4],CCCCCBr,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][Br:5],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",0.8850880611476852,0.9631150761916696,hydration free energy in water
CCCCCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][OH:9],CCCCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][OH:8],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",-0.0200253133625338,-0.0746442238933229,hydration free energy in water
CCCCCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][OH:9],CCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][OH:5],"([], [('C4 alkane', 1, [(0, 1, 2, 3)])])","([], [])","[('C4 alkane', [(0, 1, 2, 3)])]","defaultdict(<class 'list'>, {})",-0.0200253133625338,-0.199487447963698,hydration free energy in water
