target_smiles,ref_smiles,target_diff,ref_diff
COC(=O)c1ccc(O)cc1,COC(=O)c1ccc(C(=O)OC)cc1,"([('Phenol', 1, [(8,)])], [])","([('Carboxylic ester', 1, [(8, 9, 10)])], [('C1 alkane', 1, [(11,)])])"
CCOC(=O)c1ccc(O)cc1,CCOC(=O)c1ccc(C)cc1,"([('Phenol', 1, [(9,)])], [])","([], [('C1 alkane', 1, [(9,)])])"
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(N)=O,"([('Carboxylic acid', 1, [(17, 18, 19)])], [])","([('Amide', 1, [(17, 19, 18)])], [])"
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCCCCCCCCCCC(=O)O,"([('Alkene', 1, [(8, 9)])], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCCCCCCCCC(=O)O,"([('Alkene', 1, [(8, 9)])], [('C1 alkane', 1, [(0,)])])","([], [])"
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCCCCC(=O)O,"([('Alkene', 1, [(8, 9)])], [('C5 alkane', 1, [(0, 1, 2, 3, 4)])])","([], [])"
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC/C=C\CCCCCCCC(=O)O,"([], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)O,"([], [])","([('Hydroxy', 1, [(7,)])], [])"
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC(=O)O,"([('Alkene', 1, [(8, 9)])], [('C8 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7)]), ('C2 alkane', 1, [(10, 11)])])","([], [])"
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC/C=C/CCCCCCCC(=O)O,"([], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,"([('Alkene', 1, [(8, 9)])], [])","([], [])"
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCC(=O)O,"([('Alkene', 1, [(8, 9)])], [('C8 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7)]), ('C1 alkane', 1, [(10,)])])","([], [])"
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,"([('Alkene', 1, [(8, 9)])], [])","([], [('C2 alkane', 1, [(0, 1)])])"
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCCC(=O)O,"([('Alkene', 1, [(8, 9)])], [('C7 alkane', 1, [(0, 1, 2, 3, 4, 5, 6)])])","([], [])"
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCC(=O)O,"([('Alkene', 1, [(8, 9)])], [('C8 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7)])])","([], [])"
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O,"([('Alkene', 1, [(8, 9)])], [('C4 alkane', 1, [(0, 1, 2, 3)])])","([], [])"
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,"([('Alkene', 1, [(8, 9)])], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCCCCCCC(=O)O,"([('Alkene', 1, [(8, 9)])], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])"
C=CCCCCCC,C=CCCCCCCCC,"([], [])","([], [('C2 alkane', 1, [(8, 9)])])"
C=CCCCCCC,C=CCCCC,"([], [('C2 alkane', 1, [(6, 7)])])","([], [])"
C=CCCCCCC,C=CCCCCCCCCCCC,"([], [])","([], [('C5 alkane', 1, [(8, 9, 10, 11, 12)])])"
C=CCCCCCC,C=CCCCCCCCCCCCCCCCC,"([], [])","([], [('C10 alkane', 1, [(8, 9, 10, 11, 12, 13, 14, 15, 16, 17)])])"
C=CCCCCCC,C=CCCCCCCCCCC,"([], [])","([], [('C4 alkane', 1, [(8, 9, 10, 11)])])"
C=CCCCCCC,C=CCCCCCCCCCCCCCC,"([], [])","([], [('C8 alkane', 1, [(8, 9, 10, 11, 12, 13, 14, 15)])])"
CCCCCCCCOc1ccc(C(=O)O)cc1,O=C(O)c1ccc(OCCCOc2ccc(C(=O)O)cc2)cc1,"([], [('C5 alkane', 1, [(0, 1, 2, 3, 4)])])","([('Ether', 1, [(7,)]), ('Carboxylic acid', 1, [(1, 0, 2)]), ('Benzene', 1, [(3, 4, 5, 6, 21, 22)])], [])"
c1ccc2sc(SSN3CCOCC3)nc2c1,c1ccc2sc(SN3CCOCC3)nc2c1,"([('Disulfide', 1, [(6, 7)])], [])","([('Sulfenic amide', 1, [(6, 7)])], [])"
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"([], [])","([('Hydroxy', 1, [(3,)])], [])"
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,"([], [('C1 alkane', 1, [(0,)])])","([], [('C2 alkane', 1, [(0, 1)])])"
C[C@@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,"([('Arylfluoride', 1, [(8,)])], [])","([('Amine', 1, [(8,)])], [])"
COc1ccc(Cc2cnc(N)nc2N)cc1OC,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,"([], [])","([('Ether', 1, [(16,)])], [('C1 alkane', 1, [(17,)])])"
CCNc1nc(NC(C)(C)C)nc(SC)n1,CCNc1nc(NCC)nc(SC)n1,"([], [('C1 alkane', 2, [(8,), (10,)])])","([], [])"
CCCCOCC(C)OCC(C)O,CCCOCC(C)OCC(C)O,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
C=CC(=O)OCCOCC(CC)(COCCOC(=O)C=C)COCCOC(=O)C=C,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,"([('Alkene', 1, [(0, 1)]), ('Carboxylic ester', 1, [(2, 3, 4)])], [('C2 alkane', 2, [(5, 6), (10, 11)])])","([], [])"
C=CC(=O)OCCOCC(CC)(COCCOC(=O)C=C)COCCOC(=O)C=C,C=CC(=O)OCCOCCOC(=O)C=C,"([('Alkene', 1, [(0, 1)]), ('Ether', 2, [(7,), (13,)]), ('Carboxylic ester', 1, [(2, 3, 4)])], [('C2 alkane', 3, [(5, 6), (10, 11), (14, 15)]), ('C1 alkane', 2, [(8,), (12,)])])","([], [])"
C=CC(=O)OCCCCCC(C)C,C=CC(=O)OCCCCCCCC(C)C,"([], [('C1 alkane', 1, [(11,)])])","([], [('C3 alkane', 1, [(12, 13, 14)])])"
C=CC(=O)OCCCCCC(C)C,C=CC(=O)OCCCCCCOC(=O)C=C,"([], [('C1 alkane', 2, [(11,), (12,)])])","([('Alkene', 1, [(0, 1)]), ('Carboxylic ester', 1, [(2, 3, 4)])], [])"
O=C(O)CCCOc1ccc(Cl)cc1Cl,Cc1cc(Cl)ccc1OCCCC(=O)O,"([('Arylchloride', 1, [(14,)])], [])","([], [('C1 alkane', 1, [(0,)])])"
COC(=O)c1ccc(OC)cc1,COC(=O)c1ccc(C(=O)OC)cc1,"([('Ether', 1, [(8,)])], [])","([('Carboxylic ester', 1, [(8, 9, 10)])], [])"
CCCC(=O)OCCC(C)CCC=C(C)C,CCC(=O)OCCC(C)CCC=C(C)C,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCCC(=O)OC/C=C(\C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C,"([], [])","([('Alkene', 3, [(1, 3), (6, 8), (11, 13)])], [('C1 alkane', 4, [(0,), (2,), (7,), (12,)]), ('C2 alkane', 2, [(4, 5), (9, 10)])])"
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,"([('Chloride', 1, [(16,)])], [])","([('Fluoride', 1, [(16,)])], [])"
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,"([('Chloride', 1, [(16,)])], [])","([('Fluoride', 1, [(16,)])], [])"
O=C(c1ccc(O)cc1)c1ccc(O)cc1O,O=C(c1ccc(O)c(O)c1)c1ccc(O)cc1O,"([], [])","([('Phenol', 1, [(8,)])], [])"
O=C(c1ccc(O)cc1)c1ccc(O)cc1O,O=C(c1ccccc1)c1ccc(O)cc1O,"([('Phenol', 1, [(6,)])], [])","([], [])"
O=C(c1ccc(O)cc1)c1ccc(O)cc1O,O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,"([], [])","([('Phenol', 1, [(9,)])], [])"
CCC(=O)OC(C)(C)C1CC=C(C)CC1,CC(=O)OC(C)(C)C1CC=C(C)CC1,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4C[C@H]3C[C@@H]12,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,"([], [])","([('Hydroxy', 1, [(28,)])], [('C1 alkane', 1, [(27,)])])"
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4C[C@H]3C[C@@H]12,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,"([], [])","([('Amine', 1, [(1,)])], [('C1 alkane', 2, [(0,), (2,)])])"
CC(C)(C)c1ccc(OCC2CO2)cc1,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,"([], [])","([('Ether', 1, [(7,)]), ('Benzene', 1, [(3, 4, 5, 6, 12, 13)]), ('oxirane', 1, [(9, 10, 11)])], [])"
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,"([('1,2-Diol', 1, [(11, 10, 12, 13)])], [])","([('Hydroxy', 1, [(11,)])], [('C1 alkane', 1, [(10,)])])"
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,"([('1,2-Diol', 1, [(11, 10, 12, 13)])], [])","([('Hydroxy', 1, [(2,)])], [('C2 alkane', 1, [(0, 1)])])"
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,CC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C,"([('1,2-Diol', 1, [(11, 10, 12, 13)])], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])"
C=CN1CCCC1=O,C=CN1CCCCCC1=O,"([('pyrrolidine', 1, [(4, 5, 6, 2, 3)])], [])","([], [('C2 alkane', 1, [(3, 4)])])"
C1CCCCCCCCCCC1,C1CCCCC1,"([], [('C6 alkane', 1, [(2, 3, 4, 5, 6, 7)])])","([], [])"
C1CCCCCCCCCCC1,C1CCCC1,"([], [('C7 alkane', 1, [(2, 3, 4, 5, 6, 7, 8)])])","([], [])"
Cc1cccc(C)c1,Cc1cccc(N)c1,"([], [('C1 alkane', 1, [(0,)])])","([('Amine', 1, [(6,)])], [])"
COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1OP(=O)(O)O,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,"([('Phosphoric monoester', 1, [(42, 43, 44, 45, 41, 40)])], [])","([('Phenol', 1, [(41,)])], [])"
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],"([('Ketone', 1, [(15, 17)])], [('C1 alkane', 1, [(16,)])])","([], [])"
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,"([('Ether', 1, [(14,)])], [])","([], [('C1 alkane', 1, [(19,)])])"
C=CCc1ccccc1OCC(O)CNC(C)C,C=CCOc1ccccc1OCC(O)CNC(C)C,"([], [])","([('Ether', 1, [(3,)])], [])"
CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1,CC(C)(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,"([], [])","([('Amine', 1, [(16,)])], [])"
CCOc1ccc(NC(C)=O)cc1N,COc1ccc(NC(C)=O)cc1N,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCCCCCCCCCCCCCBr,CCCCCBr,"([], [('C9 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8)])])","([], [])"
CCCCCCCCCCCCCCBr,CCCCCCCCCCCCBr,"([], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCCCCCCCCCCCCCBr,CCCCCCCCBr,"([], [('C6 alkane', 1, [(0, 1, 2, 3, 4, 5)])])","([], [])"
CCCCCCCCCCCCCCBr,CCCCCCCCCCCCCCCCBr,"([], [])","([], [('C2 alkane', 1, [(0, 1)])])"
CCCCCCCCCCCCCCBr,CCCCCCCCCCCCCCCBr,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCCCCCCCCCCCBr,CCCCCCBr,"([], [('C8 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7)])])","([], [])"
CCCCCCCCCCCCCCBr,CCCCCCCCCCCCCCCCCBr,"([], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])"
CCCCCCCCCCCCCCBr,CCCCCCCCCCCBr,"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])"
CCCCCCCCCCCCCCBr,CCCCCCCCCBr,"([], [('C5 alkane', 1, [(0, 1, 2, 3, 4)])])","([], [])"
CC(=O)c1ccc(OCC(=O)N2CCCCC2)cc1,C/C(=N\O)c1ccc(OCC(=O)N2CCCCC2)cc1,"([('Ketone', 1, [(1, 2)])], [])","([('Oxime', 1, [(2, 1, 3)])], [])"
CCC(=O)O[C@H]1[C@@H](N2CCCCC2)C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@@H](N5CCCCC5)C[C@]4(C)[C@H]3CC[C@@]21C,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,"([('piperidine', 2, [(10, 9, 8, 7, 12, 11), (29, 28, 27, 26, 31, 30)])], [('C1 alkane', 1, [(0,)])])","([('piperazine', 2, [(19, 20, 21, 24, 25, 18), (36, 37, 38, 41, 42, 35)])], [('C1 alkane', 4, [(22,), (23,), (39,), (40,)])])"
CCC(=O)O[C@H]1[C@@H](N2CCCCC2)C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@@H](N5CCCCC5)C[C@]4(C)[C@H]3CC[C@@]21C,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,"([], [])","([('Alkene', 1, [(0, 1)])], [('C1 alkane', 1, [(2,)])])"
CCCCCCCC/C=C\CCCCCCCC(N)=O,CCCCCC/C=C\CCCCCCCC(=O)O,"([('Amide', 1, [(17, 19, 18)])], [('C1 alkane', 2, [(0,), (16,)])])","([('Carboxylic acid', 1, [(15, 16, 17)])], [])"
CCCCCCCC/C=C\CCCCCCCC(N)=O,CCCCCCCC/C=C\CCCCCCCC(=O)OC,"([('Amide', 1, [(17, 19, 18)])], [])","([('Carboxylic ester', 1, [(17, 18, 19)])], [('C1 alkane', 1, [(0,)])])"
CCCCCCCC/C=C\CCCCCCCC(N)=O,CCCCCCCC/C=C\CCCCCCCC(=O)OCCOC(=O)CCCCCCC/C=C\CCCCCCCC,"([('Amide', 1, [(17, 19, 18)])], [])","([('Alkene', 1, [(8, 9)]), ('Carboxylic ester', 2, [(17, 18, 19), (23, 24, 22)])], [('C8 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7)]), ('C7 alkane', 1, [(10, 11, 12, 13, 14, 15, 16)]), ('C2 alkane', 1, [(20, 21)])])"
CCCCCCCC/C=C\CCCCCCCC(N)=O,CCCCCC/C=C/CCCCCCCC(=O)O,"([('Amide', 1, [(17, 19, 18)])], [('C1 alkane', 2, [(0,), (16,)])])","([('Carboxylic acid', 1, [(15, 16, 17)])], [])"
CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,CCCCC(CC)COP(=O)(O)O,"([('Phosphoric diester', 1, [(9, 10, 11, 8, 7, 12, 13)])], [('C7 alkane', 1, [(0, 1, 2, 3, 4, 5, 6)])])","([('Phosphoric monoester', 1, [(9, 10, 11, 12, 8, 7)])], [])"
CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,"([('Phosphoric diester', 1, [(9, 10, 11, 8, 7, 12, 13)])], [('C7 alkane', 1, [(14, 15, 16, 17, 18, 19, 20)])])","([('Phosphoric triester', 1, [(9, 10, 8, 7, 11, 12, 20, 21)])], [('C7 alkane', 2, [(13, 14, 15, 16, 17, 18, 19), (22, 23, 24, 25, 26, 27, 28)])])"
Cc1c(N)cccc1Cl,Cc1c(N)cccc1N,"([('Arylchloride', 1, [(8,)])], [])","([('Amine', 1, [(8,)])], [])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCOC(=O)CCCCCCCC(=O)OCCCC,"([], [])","([], [('C3 alkane', 1, [(7, 8, 9)])])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCOC(=O)CCCCC(=O)OCCC,"([], [('C1 alkane', 2, [(0,), (17,)])])","([], [])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCCOC(=O)CCCCC,"([('Carboxylic ester', 1, [(5, 6, 4)])], [('C3 alkane', 1, [(0, 1, 2)])])","([], [('C1 alkane', 1, [(0,)])])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,"([], [])","([], [('C4 alkane', 1, [(7, 8, 9, 10)])])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,"([], [])","([], [('C2 alkane', 2, [(0, 1), (23, 24)]), ('C3 alkane', 1, [(9, 10, 11)])])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCCCCOC(=O)CCC,"([('Carboxylic ester', 1, [(5, 6, 4)])], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,"([], [])","([('Ether', 4, [(4,), (7,), (22,), (25,)])], [('C4 alkane', 2, [(0, 1, 2, 3), (26, 27, 28, 29)])])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCOC(=O)CCS,"([('Carboxylic ester', 1, [(5, 6, 4)])], [('C4 alkane', 1, [(0, 1, 2, 3)]), ('C2 alkane', 1, [(7, 8)])])","([('Thiol', 1, [(9,)])], [])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,"([], [])","([], [('C4 alkane', 3, [(0, 1, 2, 3), (11, 12, 13, 14), (26, 27, 28, 29)])])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCOC(=O)CCC(=O)OCCCC,"([], [('C2 alkane', 1, [(7, 8)])])","([], [])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCCC,"([], [])","([('Ether', 2, [(4,), (23,)])], [('C2 alkane', 2, [(0, 1), (26, 27)]), ('C4 alkane', 1, [(10, 11, 12, 13)])])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCOC(=O)CCC(C)=O,"([('Carboxylic ester', 1, [(11, 12, 13)])], [('C1 alkane', 1, [(10,)]), ('C4 alkane', 1, [(14, 15, 16, 17)])])","([('Ketone', 1, [(9, 11)])], [])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCCOC(=O)CCC,"([('Carboxylic ester', 1, [(5, 6, 4)])], [('C4 alkane', 1, [(0, 1, 2, 3)]), ('C1 alkane', 1, [(7,)])])","([], [('C1 alkane', 1, [(0,)])])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCC,"([], [])","([], [('C5 alkane', 1, [(0, 1, 2, 3, 4)]), ('C3 alkane', 1, [(23, 24, 25)])])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCOC(=O)CC,"([('Carboxylic ester', 1, [(5, 6, 4)])], [('C4 alkane', 1, [(0, 1, 2, 3)]), ('C2 alkane', 1, [(7, 8)])])","([], [])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCCCOC(=O)CCCCC,"([('Carboxylic ester', 1, [(5, 6, 4)])], [('C1 alkane', 1, [(0,)])])","([], [])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCCCOC(=O)CCC,"([('Carboxylic ester', 1, [(5, 6, 4)])], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])"
CCCCOC(=O)CCCCC(=O)OCCCC,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,"([], [])","([], [('C2 alkane', 2, [(0, 1), (20, 21)])])"
C=C(C)c1cccc(C(=C)C)c1,C=C(C)c1ccccc1,"([('Alkene', 1, [(8, 9)])], [('C1 alkane', 1, [(10,)])])","([], [])"
CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1,"([('Thioether', 1, [(1,)])], [])","([('Sulfonyl', 1, [(20, 22, 23)])], [])"
CCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCC(=O)O,CCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCC,"([('Carboxylic acid', 1, [(24, 25, 26)])], [])","([], [('C1 alkane', 1, [(24,)])])"
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)O1,"([('1,2-Diol', 2, [(28, 27, 29, 30), (30, 29, 31, 32)])], [])","([('Amine', 1, [(6,)])], [('C3 alkane', 1, [(3, 4, 5)])])"
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,"([('1,2-Diol', 1, [(28, 27, 29, 30)])], [])","([('Amine', 1, [(28,)])], [])"
COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,"([('Ether', 2, [(1,), (8,)])], [('C1 alkane', 2, [(0,), (9,)])])","([], [])"
COCCOCCOCCOC,COCCOCCOC,"([('Ether', 1, [(1,)])], [('C1 alkane', 2, [(0,), (2,)])])","([], [])"
COCCOCCOCCOC,COCCOC,"([('Ether', 2, [(1,), (4,)])], [('C1 alkane', 2, [(0,), (5,)]), ('C2 alkane', 1, [(2, 3)])])","([], [])"
COCCOCCOCCOC,COCCOCCOCCOCCOC,"([], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 2, [(0,), (2,)])])"
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,CCCCCCCCCCCC[N+](C)(C)C,"([('Ammonium', 1, [(1,)])], [('C1 alkane', 3, [(0,), (2,), (3,)])])","([], [('C2 alkane', 1, [(0, 1)])])"
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,CCCCCCCCCCCCCC[N+](C)(C)C,"([('Ammonium', 1, [(14,)])], [('C1 alkane', 3, [(15,), (16,), (17,)])])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])"
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,C[N+](C)(C)CCCCCC[N+](C)(C)C,"([], [('C1 alkane', 1, [(0,)]), ('C3 alkane', 1, [(5, 6, 7)])])","([], [])"
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,CCCCCCCCCCCCCCCC[N+](C)(C)C,"([('Ammonium', 1, [(14,)])], [('C1 alkane', 3, [(15,), (16,), (17,)])])","([], [('C6 alkane', 1, [(0, 1, 2, 3, 4, 5)])])"
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,CCCCCCCCCCCCCCCCCC[N+](C)(C)C,"([('Ammonium', 1, [(14,)])], [('C1 alkane', 3, [(15,), (16,), (17,)])])","([], [('C8 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7)])])"
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,"([], [])","([('Hydroxy', 1, [(26,)])], [])"
