target_smiles,ref_smiles,target_diff,ref_diff
CCCCCCCCCCCCCCCCO,CCCCCCCCO,"([], [('C8 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7)])])","([], [])"
CCCCCCCCCCCCCCCCO,CCCCCO,"([], [('C11 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10)])])","([], [])"
CCCCCCCCCCCCCCCCO,CCCCO,"([], [('C12 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)])])","([], [])"
CCCCCCCCCCCCCCCCO,CCCCCCCCCO,"([], [('C7 alkane', 1, [(0, 1, 2, 3, 4, 5, 6)])])","([], [])"
CCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCO,"([], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCO,"([], [])","([], [('C2 alkane', 1, [(0, 1)])])"
CCCCCCCCCCCCCCCCO,CCCCCCCCCCCCO,"([], [('C4 alkane', 1, [(0, 1, 2, 3)])])","([], [])"
CCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCO,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCCCCCCCCCCCCCCCO,CCCCCCCCCCO,"([], [('C6 alkane', 1, [(0, 1, 2, 3, 4, 5)])])","([], [])"
C1CCCCCC1,C1CCCCC1,"([], [('C1 alkane', 1, [(2,)])])","([], [])"
C1CCCCCC1,C1CCCC1,"([], [('C2 alkane', 1, [(2, 3)])])","([], [])"
C1CCCCCC1,C1CCCCCCC1,"([], [])","([], [('C1 alkane', 1, [(1,)])])"
CCCOC=O,CCCCOC=O,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,O=[N+]([O-])c1ccc(Cl)cc1,"([('Nitro', 1, [(1, 0, 2)])], [])","([('Arylchloride', 1, [(7,)])], [])"
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,O=[N+]([O-])c1ccccc1,"([('Nitro', 1, [(1, 0, 2)])], [])","([], [])"
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,O=[N+]([O-])c1ccc(O)cc1,"([('Nitro', 1, [(1, 0, 2)])], [])","([('Phenol', 1, [(7,)])], [])"
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,Nc1ccc([N+](=O)[O-])cc1,"([('Nitro', 1, [(1, 0, 2)])], [])","([('Amine', 1, [(0,)])], [])"
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,Cc1ccc([N+](=O)[O-])cc1,"([('Nitro', 1, [(1, 0, 2)])], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCCCCCCC(=O)OCC,CCCCCC(=O)OCC,"([], [('C4 alkane', 1, [(0, 1, 2, 3)])])","([], [])"
CCCCCCCCCC(=O)OCC,CCCCCCCC(=O)OCC,"([], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCCCCCCCCC(=O)OCC,CCCCCCC(=O)OCC,"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])"
Cc1ccc2ccccc2c1,Cc1ccc2cc3ccccc3cc2c1,"([], [])","([('Benzene', 1, [(6, 7, 8, 9, 10, 11)])], [])"
Cc1ccc2ccccc2c1,Cc1ccc2cc(C)ccc2c1,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
ClC(Br)Br,ClC(Cl)Br,"([('Bromide', 1, [(2,)])], [])","([('Chloride', 1, [(0,)])], [])"
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,"([('Arylbromide', 1, [(11,)])], [])","([('Arylchloride', 1, [(11,)])], [])"
CCCCCC(=O)OC,CCCCCCCCCC(=O)OC,"([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])"
CCCCCC(=O)OC,CCCCC(=O)OC,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCCCCC(=O)OC,CCCCCCCCCCCC(=O)OC,"([], [])","([], [('C6 alkane', 1, [(0, 1, 2, 3, 4, 5)])])"
CCCCCC(=O)OC,CCCCCCCCC(=O)OC,"([], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])"
C1=CCCCC1,C1=CCCC1,"([], [('C1 alkane', 1, [(2,)])])","([], [])"
C1=CCCCC1,C1=CCCCCC1,"([], [])","([], [('C1 alkane', 1, [(2,)])])"
CCCC(=O)OC,CCCCC(=O)OC,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCCC(=O)OCC,CCCCCCCC(=O)OCC,"([], [])","([], [('C2 alkane', 1, [(0, 1)])])"
CCCCCC(=O)OCC,CCCC(=O)OCC,"([], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCCCCC(=O)OCC,CCCCCCC(=O)OCC,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
COc1nc(NC(C)C)nc(NC(C)C)n1,CCNc1nc(NC(C)C)nc(OC)n1,"([], [('C1 alkane', 1, [(14,)])])","([], [])"
C=CCCCCCC,C=CCCCCCCC,"([], [])","([], [('C1 alkane', 1, [(8,)])])"
C=CCCCCCC,C=CCCCCC,"([], [('C1 alkane', 1, [(7,)])])","([], [])"
C=CCCCCCC,C=CCCCC,"([], [('C2 alkane', 1, [(6, 7)])])","([], [])"
CCCC(O)CC,CCCC(O)CCC,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
Cc1ccc2cc3ccccc3cc2c1,Cc1ccc2cc(C)ccc2c1,"([('Benzene', 1, [(6, 7, 8, 9, 10, 11)])], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCCCCC(C)O,CCCCC(C)O,"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])"
CCCCCCCC(C)O,CCCCCCC(C)O,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,"([('Carboxylic ester', 1, [(1, 2, 3)])], [('C1 alkane', 1, [(0,)])])","([], [])"
Cc1ccc(NC(=O)N(C)C)cc1Cl,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,"([], [('C1 alkane', 1, [(0,)])])","([('Arylchloride', 1, [(10,)])], [])"
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,"([('oxy', 1, [(1,)])], [])","([], [])"
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,"([('Lactam', 2, [(8, 9, 10), (14, 15, 13)]), ('Thiourea', 1, [(10, 11, 12, 13)])], [('C1 alkane', 1, [(7,)])])","([('Barbiturate', 1, [(5, 8, 9, 10, 11, 12, 13, 14, 15)])], [])"
C1CCOC1,C1CCOCC1,"([('tetrahydrofuran', 1, [(0, 1, 2, 3, 4)])], [])","([('tetrahydropyran', 1, [(0, 1, 2, 3, 4, 5)])], [])"
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,"([], [])","([('Phenol', 1, [(19,)])], [])"
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,"([('Ketone', 1, [(1, 2)])], [('C1 alkane', 1, [(0,)])])","([('Hydroxy', 1, [(17,)])], [])"
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,"([], [])","([('Arylchloride', 1, [(17,)])], [])"
C1CCCCC1,C1CCCC1,"([], [('C1 alkane', 1, [(2,)])])","([], [])"
C1CCCCC1,C1CCCCCCC1,"([], [])","([], [('C2 alkane', 1, [(1, 2)])])"
CCCCCCCCO,CCCCCO,"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])"
CCCCCCCCO,CCCCO,"([], [('C4 alkane', 1, [(0, 1, 2, 3)])])","([], [])"
CCCCCCCCO,CCCCCCCCCO,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCCCCCO,CCCCCCCCCCCCCCO,"([], [])","([], [('C6 alkane', 1, [(0, 1, 2, 3, 4, 5)])])"
CCCCCCCCO,CCCCCCCCCCCCCCCCCCO,"([], [])","([], [('C10 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)])])"
CCCCCCCCO,CCCCCCCCCCCCO,"([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])"
CCCCCCCCO,CCCCCCCCCCCCCCCO,"([], [])","([], [('C7 alkane', 1, [(0, 1, 2, 3, 4, 5, 6)])])"
CCCCCCCCO,CCCCCCCCCCO,"([], [])","([], [('C2 alkane', 1, [(0, 1)])])"
C=CCCCCCCC,C=CCCCCC,"([], [('C2 alkane', 1, [(7, 8)])])","([], [])"
C=CCCCCCCC,C=CCCCC,"([], [('C3 alkane', 1, [(6, 7, 8)])])","([], [])"
CCCCCc1ccccc1,CCCCc1ccccc1,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCC(C)O,CCCCCCC(C)O,"([], [])","([], [('C2 alkane', 1, [(0, 1)])])"
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,"([('Chloroalkene', 1, [(6, 5, 4)])], [])","([('Trifluoromethyl', 1, [(8, 7, 9, 10)])], [])"
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,"([('Chloroalkene', 2, [(6, 5, 4), (7, 5, 4)])], [])","([], [('C1 alkane', 2, [(0,), (2,)])])"
CCCCCO,CCCCO,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCCCCO,CCCCCCCCCO,"([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])"
CCCCCO,CCCCCCCCCCCCCCO,"([], [])","([], [('C9 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8)])])"
CCCCCO,CCCCCCCCCCCCCCCCCCO,"([], [])","([], [('C13 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12)])])"
CCCCCO,CCCCCCCCCCCCO,"([], [])","([], [('C7 alkane', 1, [(0, 1, 2, 3, 4, 5, 6)])])"
CCCCCO,CCCCCCCCCCCCCCCO,"([], [])","([], [('C10 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)])])"
CCCCCO,CCCCCCCCCCO,"([], [])","([], [('C5 alkane', 1, [(0, 1, 2, 3, 4)])])"
CCCCCCCCCC(=O)OC,CCCCC(=O)OC,"([], [('C5 alkane', 1, [(0, 1, 2, 3, 4)])])","([], [])"
CCCCCCCCCC(=O)OC,CCCCCCCCCCCC(=O)OC,"([], [])","([], [('C2 alkane', 1, [(0, 1)])])"
CCCCCCCCCC(=O)OC,CCCCCCCCC(=O)OC,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCCCCCBr,CCCCCBr,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCCCCCBr,CCCCCCCCBr,"([], [])","([], [('C2 alkane', 1, [(0, 1)])])"
CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,"([], [])","([], [('C2 alkane', 1, [(0, 1)])])"
CCCCO,CCCCCCCCCO,"([], [])","([], [('C5 alkane', 1, [(0, 1, 2, 3, 4)])])"
CCCCO,CCCCCCCCCCCCCCO,"([], [])","([], [('C10 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)])])"
CCCCO,CCCCCCCCCCCCCCCCCCO,"([], [])","([], [('C14 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13)])])"
CCCCO,CCCCCCCCCCCCO,"([], [])","([], [('C8 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7)])])"
CCCCO,CCCCCCCCCCCCCCCO,"([], [])","([], [('C11 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10)])])"
CCCCO,CCCCCCCCCCO,"([], [])","([], [('C6 alkane', 1, [(0, 1, 2, 3, 4, 5)])])"
CC1CCCCC1,CC1CCCC1,"([], [('C1 alkane', 1, [(2,)])])","([], [])"
CCNc1nc(NC(C)C)nc(SC)n1,CSc1nc(NC(C)C)nc(NC(C)C)n1,"([], [])","([], [('C1 alkane', 1, [(14,)])])"
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,"([('Hydroxy', 1, [(29,)])], [])","([], [])"
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,"([], [])","([], [('C2 alkane', 2, [(0, 1), (26, 27)])])"
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,"([], [])","([('Arylchloride', 1, [(8,)])], [])"
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)CC(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O,"([], [])","([('Arylchloride', 1, [(9,)])], [])"
CCCCCCCC(=O)OCC,CCCCCCC(=O)OCC,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
C=CCCCCC,C=CCCCC,"([], [('C1 alkane', 1, [(6,)])])","([], [])"
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,c1ccc(-c2ccccc2)cc1,"([('Benzene', 1, [(0, 1, 2, 3, 16, 17)])], [])","([], [])"
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,"([('Chloroalkene', 2, [(6, 5, 4), (7, 5, 4)])], [])","([('Alkene', 1, [(1, 3)])], [('C1 alkane', 2, [(0,), (2,)])])"
CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
C1CCCC1,C1CCCCCCC1,"([], [])","([], [('C3 alkane', 1, [(1, 2, 3)])])"
Cc1cccc2ccccc12,Cc1cccc2c1ccc1ccccc12,"([], [])","([('Benzene', 1, [(9, 10, 11, 12, 13, 14)])], [])"
CCCCCCCCCO,CCCCCCCCCCCCCCO,"([], [])","([], [('C5 alkane', 1, [(0, 1, 2, 3, 4)])])"
CCCCCCCCCO,CCCCCCCCCCCCCCCCCCO,"([], [])","([], [('C9 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8)])])"
CCCCCCCCCO,CCCCCCCCCCCCO,"([], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])"
CCCCCCCCCO,CCCCCCCCCCCCCCCO,"([], [])","([], [('C6 alkane', 1, [(0, 1, 2, 3, 4, 5)])])"
CCCCCCCCCO,CCCCCCCCCCO,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,"([], [])","([('Fluoride', 1, [(7,)])], [])"
CCN1c2ccccc2N(C)C(=S)c2cccnc21,CCN1c2ncccc2C(=S)N(C)c2cccnc21,"([('Benzene', 1, [(3, 4, 5, 6, 7, 8)])], [])","([('pyridine', 1, [(14, 13, 18, 17, 16, 15)])], [])"
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,"([], [])","([('Arylchloride', 1, [(11,)])], [])"
CCCCC(=O)OC,CCCCCCCCCCCC(=O)OC,"([], [])","([], [('C7 alkane', 1, [(0, 1, 2, 3, 4, 5, 6)])])"
CCCCC(=O)OC,CCCCCCCCC(=O)OC,"([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])"
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,"([('Arylchloride', 1, [(12,)])], [])","([('Arylbromide', 1, [(12,)])], [])"
CCCCOCCO,CCCCOCCCC,"([('Hydroxy', 1, [(7,)])], [])","([], [('C2 alkane', 1, [(7, 8)])])"
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,"([('Benzene', 1, [(2, 3, 4, 5, 19, 18)])], [])","([], [])"
C=CCC1(CC)C(=O)NC(=O)NC1=O,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,"([], [('C1 alkane', 1, [(5,)])])","([('Alkene', 1, [(5, 6)])], [])"
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,"([('Aldehyde', 1, [(16, 17)])], [])","([], [('C1 alkane', 1, [(16,)])])"
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,"([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([('Arylchloride', 1, [(15,)])], [])"
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,"([('Ketone', 1, [(24, 25)])], [])","([('Hydroxy', 1, [(25,)])], [('C1 alkane', 1, [(26,)])])"
CCCCCCCCC,CCCCCCC,"([], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCCCCCCCC,CCCCCCCC,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCCCCCCCC,CCCCCC,"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])"
CCCCCCCCC,CCCCCCCCCCCCCCCC,"([], [])","([], [('C7 alkane', 1, [(0, 1, 2, 3, 4, 5, 6)])])"
CCCCCCCCC,CCCCCCCCCCCCCCCCCCCC,"([], [])","([], [('C11 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10)])])"
C#CC(C)OC(=O)Nc1cccc(Cl)c1,CC(C)OC(=O)Nc1cccc(Cl)c1,"([('Alkyne', 1, [(0, 1)])], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCCCC,CCCCCCCC,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCCCC,CCCCCC,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCCCCCC,CCCCCCCCCCCCCCCC,"([], [])","([], [('C9 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8)])])"
CCCCCCC,CCCCCCCCCCCCCCCCCCCC,"([], [])","([], [('C13 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12)])])"
c1cc2c3c(c4ccc5ccccc5c4cc3c1)CC2,Cc1ccc2c(ccc3c4c5c(cccc5cc32)CC4)c1,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCCC(C)=O,CCCCCCCC(C)=O,"([], [])","([], [('C2 alkane', 1, [(0, 1)])])"
CCCCCC(C)=O,CCCCCCC(C)=O,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCCC(C)=O,CCCCC(C)=O,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCCCCCCC,CCCCCC,"([], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCCCCCCC,CCCCCCCCCCCCCCCC,"([], [])","([], [('C8 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7)])])"
CCCCCCCC,CCCCCCCCCCCCCCCCCCCC,"([], [])","([], [('C12 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)])])"
c1ccc2cc3ccccc3cc2c1,c1ccc2cc3cc4ccccc4cc3cc2c1,"([], [])","([('Benzene', 1, [(0, 1, 2, 3, 16, 17)])], [])"
CCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCO,"([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])"
CCCCCCCCCCCCCCO,CCCCCCCCCCCCO,"([], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCO,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCCCCCCCCCCCO,CCCCCCCCCCO,"([], [('C4 alkane', 1, [(0, 1, 2, 3)])])","([], [])"
CCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCO,"([], [('C6 alkane', 1, [(0, 1, 2, 3, 4, 5)])])","([], [])"
CCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCO,"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])"
CCCCCCCCCCCCCCCCCCO,CCCCCCCCCCO,"([], [('C8 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7)])])","([], [])"
CCCCCCCCCCCC(=O)OC,CCCCCCCCC(=O)OC,"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])"
CCCCCBr,CCCCCCCCBr,"([], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])"
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,"([], [])","([('Arylchloride', 1, [(13,)])], [])"
O=C1NC(=O)C2(CCCCC2)C(=O)N1,O=C1NC(=O)C2(CCCCCC2)C(=O)N1,"([], [])","([], [('C1 alkane', 1, [(11,)])])"
O=C1NC(=O)C2(CCCCC2)C(=O)N1,O=C1NC(=O)C2(CCCC2)C(=O)N1,"([], [('C1 alkane', 1, [(10,)])])","([], [])"
O=C1NC(=O)C2(CCCCC2)C(=O)N1,O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,"([], [])","([], [('C2 alkane', 1, [(11, 12)])])"
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],"([], [('C1 alkane', 1, [(0,)])])","([], [('C1 alkane', 1, [(6,)])])"
CCN1c2ncccc2C(=O)Nc2c(C(F)(F)F)cc(C)nc21,CCN1c2ncccc2C(=O)Nc2c(C)cc(C)nc21,"([('Trifluoromethyl', 1, [(15, 14, 16, 17)])], [])","([], [('C1 alkane', 1, [(14,)])])"
CCCCCC,CCCCCCCCCCCCCCCC,"([], [])","([], [('C10 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)])])"
CCCCCC,CCCCCCCCCCCCCCCCCCCC,"([], [])","([], [('C14 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13)])])"
O=C1NC(=O)C2(CCCCCC2)C(=O)N1,O=C1NC(=O)C2(CCCC2)C(=O)N1,"([], [('C2 alkane', 1, [(10, 11)])])","([], [])"
O=C1NC(=O)C2(CCCCCC2)C(=O)N1,O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,"([], [])","([], [('C1 alkane', 1, [(12,)])])"
CCCCCC(O)CC,CCCCC(O)CC,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCCCC(C)(C)O,CCCCCC(C)(C)O,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCCCCCCCCCO,CCCCCCCCCCCCCCCO,"([], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])"
CCCCCCCCCCCCO,CCCCCCCCCCO,"([], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCCCCCCC(C)=O,CCCCCCC(C)=O,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCCCCCCC(C)=O,CCCCC(C)=O,"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])"
CCCCCCCCCCCCCCCO,CCCCCCCCCCO,"([], [('C5 alkane', 1, [(0, 1, 2, 3, 4)])])","([], [])"
CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCC,"([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])"
CCCCCCC(C)=O,CCCCC(C)=O,"([], [('C2 alkane', 1, [(0, 1)])])","([], [])"
O=C1NC(=O)C2(CCCC2)C(=O)N1,O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,"([], [])","([], [('C3 alkane', 1, [(10, 11, 12)])])"
