target_smiles,target_mapped_smiles,ref_smiles,ref_mapped_smiles,target_diff,ref_diff,disconnect_list,connect_dict,target_label,ref_label,property_name
Cc1ccc(C)c2ccccc12,[CH3:0][c:1]1[cH:2][cH:3][c:4]([CH3:5])[c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]12,Cc1cccc2c(C)cccc12,[CH3:0][c:1]1[cH:2][cH:3][cH:4][c:5]2[c:6]([CH3:7])[cH:8][cH:9][cH:10][c:11]12,"([], [('C1 alkane', 1, [(0,)])])","([], [('C1 alkane', 1, [(0,)])])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 10, 'target molecule')]})",-4.14,-4.678999999999999,log-scale water solubility in mols per litre
CCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][C:4](=[O:5])[O:6][CH2:7][CH3:8],CCCCCCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][C:8](=[O:9])[O:10][CH2:11][CH3:12],"([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])",[],"defaultdict(<class 'list'>, {'C4 alkane ([CH3:0][CH2:1][CH2:2][CH2:3])': [(3, 0, 'target molecule')]})",-2.25,-3.8,log-scale water solubility in mols per litre
CCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][C:4](=[O:5])[O:6][CH2:7][CH3:8],CCCCCCCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][C:9](=[O:10])[O:11][CH2:12][CH3:13],"([], [])","([], [('C5 alkane', 1, [(0, 1, 2, 3, 4)])])",[],"defaultdict(<class 'list'>, {'C5 alkane ([CH3:0][CH2:1][CH2:2][CH2:3][CH2:4])': [(4, 0, 'target molecule')]})",-2.25,-4.1,log-scale water solubility in mols per litre
CCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][C:4](=[O:5])[O:6][CH2:7][CH3:8],CCCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[O:7][CH2:8][CH3:9],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",-2.25,-2.35,log-scale water solubility in mols per litre
CCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][C:4](=[O:5])[O:6][CH2:7][CH3:8],CCCCCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][C:7](=[O:8])[O:9][CH2:10][CH3:11],"([], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])",[],"defaultdict(<class 'list'>, {'C3 alkane ([CH3:0][CH2:1][CH2:2])': [(2, 0, 'target molecule')]})",-2.25,-3.39,log-scale water solubility in mols per litre
CCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][C:4](=[O:5])[O:6][CH2:7][CH3:8],CCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][C:3](=[O:4])[O:5][CH2:6][CH3:7],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",-2.25,-1.36,log-scale water solubility in mols per litre
CCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][C:4](=[O:5])[O:6][CH2:7][CH3:8],CCCCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6](=[O:7])[O:8][CH2:9][CH3:10],"([], [])","([], [('C2 alkane', 1, [(0, 1)])])",[],"defaultdict(<class 'list'>, {'C2 alkane ([CH3:0][CH2:1])': [(1, 0, 'target molecule')]})",-2.25,-2.74,log-scale water solubility in mols per litre
CCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[O:7][CH2:8][N:9]1[C:10](=[O:11])[NH:12][C:13]([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)([c:20]2[cH:21][cH:22][cH:23][cH:24][cH:25]2)[C:26]1=[O:27],CCCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][C:7](=[O:8])[O:9][CH2:10][N:11]1[C:12](=[O:13])[NH:14][C:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)([c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[C:28]1=[O:29],"([], [])","([], [('C2 alkane', 1, [(0, 1)])])",[],"defaultdict(<class 'list'>, {'C2 alkane ([CH3:0][CH2:1])': [(1, 0, 'target molecule')]})",-5.886,-6.523,log-scale water solubility in mols per litre
CCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[O:7][CH2:8][N:9]1[C:10](=[O:11])[NH:12][C:13]([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)([c:20]2[cH:21][cH:22][cH:23][cH:24][cH:25]2)[C:26]1=[O:27],CCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6](=[O:7])[O:8][CH2:9][N:10]1[C:11](=[O:12])[NH:13][C:14]([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)([c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[C:27]1=[O:28],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",-5.886,-6.301,log-scale water solubility in mols per litre
CCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[O:7][CH2:8][N:9]1[C:10](=[O:11])[NH:12][C:13]([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)([c:20]2[cH:21][cH:22][cH:23][cH:24][cH:25]2)[C:26]1=[O:27],CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][C:4](=[O:5])[O:6][CH2:7][N:8]1[C:9](=[O:10])[NH:11][C:12]([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[C:25]1=[O:26],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",-5.886,-4.678,log-scale water solubility in mols per litre
CCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[O:7][CH2:8][N:9]1[C:10](=[O:11])[NH:12][C:13]([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)([c:20]2[cH:21][cH:22][cH:23][cH:24][cH:25]2)[C:26]1=[O:27],CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][C:2](=[O:3])[O:4][CH2:5][N:6]1[C:7](=[O:8])[NH:9][C:10]([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[C:23]1=[O:24],"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])","[('C3 alkane', [(0, 1, 2)])]","defaultdict(<class 'list'>, {})",-5.886,-4.907,log-scale water solubility in mols per litre
CCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[O:7][CH2:8][N:9]1[C:10](=[O:11])[NH:12][C:13]([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)([c:20]2[cH:21][cH:22][cH:23][cH:24][cH:25]2)[C:26]1=[O:27],CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][C:3](=[O:4])[O:5][CH2:6][N:7]1[C:8](=[O:9])[NH:10][C:11]([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)([c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[C:24]1=[O:25],"([], [('C2 alkane', 1, [(0, 1)])])","([], [])","[('C2 alkane', [(0, 1)])]","defaultdict(<class 'list'>, {})",-5.886,-5.071000000000001,log-scale water solubility in mols per litre
C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,[CH2:0]=[CH:1][CH2:2][C:3]1([CH:4]([CH3:5])[CH2:6][CH2:7][CH3:8])[C:9](=[O:10])[NH:11][C:12](=[S:13])[NH:14][C:15]1=[O:16],CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,[CH3:0][CH2:1][CH2:2][CH:3]([CH3:4])[C:5]1([CH2:6][CH3:7])[C:8](=[O:9])[NH:10][C:11](=[S:12])[NH:13][C:14]1=[O:15],"([('Alkene', 1, [(0, 1)])], [])","([], [('C1 alkane', 1, [(7,)])])","[('Alkene', [(0, 1)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH3:7])': [(7, 2, 'target molecule')]})",-3.46,-3.36,log-scale water solubility in mols per litre
C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,[CH2:0]=[CH:1][CH2:2][C:3]1([CH:4]([CH3:5])[CH2:6][CH2:7][CH3:8])[C:9](=[O:10])[NH:11][C:12](=[S:13])[NH:14][C:15]1=[O:16],C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,[CH2:0]=[CH:1][CH2:2][C:3]1([CH:4]([CH3:5])[CH2:6][CH2:7][CH3:8])[C:9](=[O:10])[NH:11][C:12](=[O:13])[NH:14][C:15]1=[O:16],"([('Lactam', 2, [(9, 10, 11), (15, 16, 14)]), ('Thiourea', 1, [(11, 12, 13, 14)])], [('C1 alkane', 2, [(5,), (8,)])])","([('Barbiturate', 1, [(3, 9, 10, 11, 12, 13, 14, 15, 16)])], [('C1 alkane', 1, [(5,)])])","[('Lactam', [(9, 10, 11), (15, 16, 14)]), ('Thiourea', [(11, 12, 13, 14)]), ('C1 alkane', [(5,), (8,)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH3:5])': [(5, 3, 'target molecule')], 'Barbiturate ([C:3]1[C:9](=[O:10])[NH:11][C:12](=[O:13])[NH:14][C:15]1=[O:16])': [(3, 2, 'target molecule'), (3, 3, 'target molecule')]})",-3.46,-2.356,log-scale water solubility in mols per litre
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,[Cl:0][c:1]1[cH:2][cH:3][c:4]([Cl:5])[c:6](-[c:7]2[cH:8][cH:9][c:10]([Cl:11])[c:12]([Cl:13])[cH:14]2)[cH:15]1,Clc1ccc(-c2cc(Cl)ccc2Cl)cc1,[Cl:0][c:1]1[cH:2][cH:3][c:4](-[c:5]2[cH:6][c:7]([Cl:8])[cH:9][cH:10][c:11]2[Cl:12])[cH:13][cH:14]1,"([('Arylchloride', 1, [(13,)])], [])","([], [])","[('Arylchloride', [(13,)])]","defaultdict(<class 'list'>, {})",-7.25,-6.25,log-scale water solubility in mols per litre
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,[CH3:0][C:1]12[CH2:2][CH2:3][C:4](=[O:5])[CH:6]=[C:7]1[CH2:8][CH2:9][CH:10]1[CH:11]2[CH2:12][CH2:13][C:14]2([CH3:15])[CH:16]([C:17](=[O:18])[CH2:19][OH:20])[CH2:21][CH2:22][CH:23]12,CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,[CH3:0][C:1](=[O:2])[O:3][CH2:4][C:5](=[O:6])[CH:7]1[CH2:8][CH2:9][CH:10]2[CH:11]3[CH2:12][CH2:13][C:14]4=[CH:15][C:16](=[O:17])[CH2:18][CH2:19][C:20]4([CH3:21])[CH:22]3[CH2:23][CH2:24][C:25]12[CH3:26],"([('Hydroxy', 1, [(20,)])], [])","([('Carboxylic ester', 1, [(1, 2, 3)])], [('C1 alkane', 1, [(0,)])])","[('Hydroxy', [(20,)])]","defaultdict(<class 'list'>, {'Carboxylic ester ([C:1](=[O:2])[O:3])': [(1, 0, 'C1 alkane ([CH3:0])'), (3, 19, 'target molecule')]})",-3.45,-4.63,log-scale water solubility in mols per litre
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,[CH3:0][C:1]12[CH2:2][CH2:3][C:4](=[O:5])[CH:6]=[C:7]1[CH2:8][CH2:9][CH:10]1[CH:11]2[CH2:12][CH2:13][C:14]2([CH3:15])[CH:16]([C:17](=[O:18])[CH2:19][OH:20])[CH2:21][CH2:22][CH:23]12,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,[CH3:0][C:1](=[O:2])[CH:3]1[CH2:4][CH2:5][CH:6]2[CH:7]3[CH2:8][CH2:9][C:10]4=[CH:11][C:12](=[O:13])[CH2:14][CH2:15][C:16]4([CH3:17])[CH:18]3[CH2:19][CH2:20][C:21]12[CH3:22],"([('Hydroxy', 1, [(20,)])], [])","([], [])","[('Hydroxy', [(20,)])]","defaultdict(<class 'list'>, {})",-3.45,-4.42,log-scale water solubility in mols per litre
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,[CH3:0][C:1]12[CH2:2][CH2:3][C:4](=[O:5])[CH:6]=[C:7]1[CH2:8][CH2:9][CH:10]1[CH:11]2[CH2:12][CH2:13][C:14]2([CH3:15])[CH:16]([C:17](=[O:18])[CH2:19][OH:20])[CH2:21][CH2:22][CH:23]12,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,[CH3:0][C:1]12[CH2:2][CH2:3][C:4](=[O:5])[CH:6]=[C:7]1[CH2:8][CH2:9][CH:10]1[CH:11]2[CH:12]([OH:13])[CH2:14][C:15]2([CH3:16])[CH:17]([C:18](=[O:19])[CH2:20][OH:21])[CH2:22][CH2:23][CH:24]12,"([], [])","([('Hydroxy', 1, [(13,)])], [])",[],"defaultdict(<class 'list'>, {'Hydroxy ([OH:13])': [(13, 12, 'target molecule')]})",-3.45,-3.24,log-scale water solubility in mols per litre
CCCCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH3:4],CCCCCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH3:5],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",-3.18,-3.84,log-scale water solubility in mols per litre
CCCCCCc1ccccc1,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1,CCCCCc1ccccc1,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1,"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",-5.21,-4.64,log-scale water solubility in mols per litre
CCCCCCc1ccccc1,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1,CCCCc1ccccc1,[CH3:0][CH2:1][CH2:2][CH2:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1,"([], [('C2 alkane', 1, [(0, 1)])])","([], [])","[('C2 alkane', [(0, 1)])]","defaultdict(<class 'list'>, {})",-5.21,-4.06,log-scale water solubility in mols per litre
Clc1ccccc1-c1ccccc1,[Cl:0][c:1]1[cH:2][cH:3][cH:4][cH:5][c:6]1-[c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1,Clc1ccc(-c2ccccc2Cl)cc1,[Cl:0][c:1]1[cH:2][cH:3][c:4](-[c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[Cl:11])[cH:12][cH:13]1,"([], [])","([('Arylchloride', 1, [(0,)])], [])",[],"defaultdict(<class 'list'>, {'Arylchloride ([Cl:0])': [(0, 10, 'target molecule')]})",-4.54,-5.28,log-scale water solubility in mols per litre
C=CCCCCCCCC,[CH2:0]=[CH:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH3:9],C=CCCCCCC,[CH2:0]=[CH:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH3:7],"([], [('C2 alkane', 1, [(8, 9)])])","([], [])","[('C2 alkane', [(8, 9)])]","defaultdict(<class 'list'>, {})",-5.51,-4.44,log-scale water solubility in mols per litre
C=CCCCCCCCC,[CH2:0]=[CH:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH3:9],C=CCCCCCCC,[CH2:0]=[CH:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH3:8],"([], [('C1 alkane', 1, [(9,)])])","([], [])","[('C1 alkane', [(9,)])]","defaultdict(<class 'list'>, {})",-5.51,-5.05,log-scale water solubility in mols per litre
C=CCCCCCCCC,[CH2:0]=[CH:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH3:9],C=CCCCCC,[CH2:0]=[CH:1][CH2:2][CH2:3][CH2:4][CH2:5][CH3:6],"([], [('C3 alkane', 1, [(7, 8, 9)])])","([], [])","[('C3 alkane', [(7, 8, 9)])]","defaultdict(<class 'list'>, {})",-5.51,-3.73,log-scale water solubility in mols per litre
C=CCCCCCCCC,[CH2:0]=[CH:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH3:9],C=CCCCC,[CH2:0]=[CH:1][CH2:2][CH2:3][CH2:4][CH3:5],"([], [('C4 alkane', 1, [(6, 7, 8, 9)])])","([], [])","[('C4 alkane', [(6, 7, 8, 9)])]","defaultdict(<class 'list'>, {})",-5.51,-3.23,log-scale water solubility in mols per litre
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,[CH3:0][C:1]1([CH3:2])[CH:3]([CH:4]=[C:5]([Cl:6])[Cl:7])[CH:8]1[C:9](=[O:10])[O:11][CH:12]([C:13]#[N:14])[c:15]1[cH:16][cH:17][c:18]([F:19])[c:20]([O:21][c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[cH:28]1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,[CH3:0][C:1]1([CH3:2])[CH:3]([CH:4]=[C:5]([Cl:6])[Cl:7])[CH:8]1[C:9](=[O:10])[O:11][CH:12]([C:13]#[N:14])[c:15]1[cH:16][cH:17][cH:18][c:19]([O:20][c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[cH:27]1,"([('Arylfluoride', 1, [(19,)])], [])","([], [])","[('Arylfluoride', [(19,)])]","defaultdict(<class 'list'>, {})",-7.337000000000001,-8.017000000000001,log-scale water solubility in mols per litre
CCCCCCCBr,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][Br:7],CCCCCCBr,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][Br:6],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",-4.43,-3.81,log-scale water solubility in mols per litre
CCCCCCCBr,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][Br:7],CCCCCBr,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][Br:5],"([], [('C2 alkane', 1, [(0, 1)])])","([], [])","[('C2 alkane', [(0, 1)])]","defaultdict(<class 'list'>, {})",-4.43,-3.08,log-scale water solubility in mols per litre
CCCCCCCBr,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][Br:7],CCCCCCCCBr,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][Br:8],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",-4.43,-5.06,log-scale water solubility in mols per litre
O=C1NC(=O)C2(CC2)C(=O)N1,[O:0]=[C:1]1[NH:2][C:3](=[O:4])[C:5]2([CH2:6][CH2:7]2)[C:8](=[O:9])[NH:10]1,O=C1NC(=O)C2(CCCCC2)C(=O)N1,[O:0]=[C:1]1[NH:2][C:3](=[O:4])[C:5]2([CH2:6][CH2:7][CH2:8][CH2:9][CH2:10]2)[C:11](=[O:12])[NH:13]1,"([], [])","([], [('C3 alkane', 1, [(8, 9, 10)])])",[],"defaultdict(<class 'list'>, {'C3 alkane ([CH2:8][CH2:9][CH2:10])': [(8, 6, 'target molecule'), (10, 5, 'target molecule')]})",-1.886,-3.06,log-scale water solubility in mols per litre
O=C1NC(=O)C2(CC2)C(=O)N1,[O:0]=[C:1]1[NH:2][C:3](=[O:4])[C:5]2([CH2:6][CH2:7]2)[C:8](=[O:9])[NH:10]1,O=C1NC(=O)C2(CCCCCC2)C(=O)N1,[O:0]=[C:1]1[NH:2][C:3](=[O:4])[C:5]2([CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11]2)[C:12](=[O:13])[NH:14]1,"([], [])","([], [('C4 alkane', 1, [(8, 9, 10, 11)])])",[],"defaultdict(<class 'list'>, {'C4 alkane ([CH2:8][CH2:9][CH2:10][CH2:11])': [(8, 6, 'target molecule'), (11, 5, 'target molecule')]})",-1.886,-3.168,log-scale water solubility in mols per litre
O=C1NC(=O)C2(CC2)C(=O)N1,[O:0]=[C:1]1[NH:2][C:3](=[O:4])[C:5]2([CH2:6][CH2:7]2)[C:8](=[O:9])[NH:10]1,O=C1NC(=O)C2(CCCC2)C(=O)N1,[O:0]=[C:1]1[NH:2][C:3](=[O:4])[C:5]2([CH2:6][CH2:7][CH2:8][CH2:9]2)[C:10](=[O:11])[NH:12]1,"([], [])","([], [('C2 alkane', 1, [(8, 9)])])",[],"defaultdict(<class 'list'>, {'C2 alkane ([CH2:8][CH2:9])': [(8, 6, 'target molecule'), (9, 5, 'target molecule')]})",-1.886,-2.349,log-scale water solubility in mols per litre
O=C1NC(=O)C2(CC2)C(=O)N1,[O:0]=[C:1]1[NH:2][C:3](=[O:4])[C:5]2([CH2:6][CH2:7]2)[C:8](=[O:9])[NH:10]1,O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,[O:0]=[C:1]1[NH:2][C:3](=[O:4])[C:5]2([CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12]2)[C:13](=[O:14])[NH:15]1,"([], [])","([], [('C5 alkane', 1, [(8, 9, 10, 11, 12)])])",[],"defaultdict(<class 'list'>, {'C5 alkane ([CH2:8][CH2:9][CH2:10][CH2:11][CH2:12])': [(8, 6, 'target molecule'), (12, 5, 'target molecule')]})",-1.886,-2.982,log-scale water solubility in mols per litre
Cc1cccc(C)c1,[CH3:0][c:1]1[cH:2][cH:3][cH:4][c:5]([CH3:6])[cH:7]1,Cc1cccc(N)c1,[CH3:0][c:1]1[cH:2][cH:3][cH:4][c:5]([NH2:6])[cH:7]1,"([], [('C1 alkane', 1, [(0,)])])","([('Amine', 1, [(6,)])], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {'Amine ([NH2:6])': [(6, 1, 'target molecule')]})",-2.82,-0.85,log-scale water solubility in mols per litre
CCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][OH:6],CCCCCCCCCCCCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][OH:16],"([], [])","([], [('C10 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)])])",[],"defaultdict(<class 'list'>, {'C10 alkane ([CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9])': [(9, 0, 'target molecule')]})",-1.24,-7.0,log-scale water solubility in mols per litre
CCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][OH:6],CCCCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][OH:8],"([], [])","([], [('C2 alkane', 1, [(0, 1)])])",[],"defaultdict(<class 'list'>, {'C2 alkane ([CH3:0][CH2:1])': [(1, 0, 'target molecule')]})",-1.24,-2.39,log-scale water solubility in mols per litre
CCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][OH:6],CCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][OH:5],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",-1.24,-0.6,log-scale water solubility in mols per litre
CCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][OH:6],CCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][OH:4],"([], [('C2 alkane', 1, [(0, 1)])])","([], [])","[('C2 alkane', [(0, 1)])]","defaultdict(<class 'list'>, {})",-1.24,0.0,log-scale water solubility in mols per litre
CCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][OH:6],CCCCCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][OH:9],"([], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])",[],"defaultdict(<class 'list'>, {'C3 alkane ([CH3:0][CH2:1][CH2:2])': [(2, 0, 'target molecule')]})",-1.24,-3.01,log-scale water solubility in mols per litre
CCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][OH:6],CCCCCCCCCCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][OH:14],"([], [])","([], [('C8 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7)])])",[],"defaultdict(<class 'list'>, {'C8 alkane ([CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7])': [(7, 0, 'target molecule')]})",-1.24,-5.84,log-scale water solubility in mols per litre
CCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][OH:6],CCCCCCCCCCCCCCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][OH:18],"([], [])","([], [('C12 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)])])",[],"defaultdict(<class 'list'>, {'C12 alkane ([CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11])': [(11, 0, 'target molecule')]})",-1.24,-8.4,log-scale water solubility in mols per litre
