target_smiles,ref_smiles,target_diff,ref_diff
"[H]/N=C/NC(=O)CCO","[H]/N=C/NC(=O)CCCO","([], [])","([], [('C1 alkane', 1, [(6,)])])"
"O=CNC(=O)CCO","O=CNC(=O)CCCO","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CCCC(=O)CCC","CCCC(=O)CCO","([], [('C1 alkane', 1, [(0,)])])","([('Hydroxy', 1, [(7,)])], [])"
"CCCC(=O)CCC","CCCCC(=O)CCC","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCCC(=O)COC","CCCCC(=O)COC","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCCC(=O)NCC","CCCCC(=O)NCC","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCCC(=O)OCC","CCCCC(=O)OCC","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCNC(=O)CCO","CCNC(=O)CCCO","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CCNC(=O)NCC","CCCNC(=O)NCC","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCOC(=O)CCO","CCOC(=O)CCCO","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"O=C(CCO)CCO","O=C(CCO)CCCO","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CC#C[C@@H](C)CCO","CC#C[C@@H](C)CCCO","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"CC#C[C@@H](O)CCO","CC#C[C@@H](O)CCCO","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CC#C[C@H](C)CCC","CC#C[C@H](C)CCCC","([], [])","([], [('C1 alkane', 1, [(8,)])])"
"CC#C[C@H](O)CCC","CC#C[C@H](O)CCCC","([], [])","([], [('C1 alkane', 1, [(8,)])])"
"CC#C[C@H](O)COC","CC#C[C@H](O)CCOC","([], [])","([], [('C1 alkane', 1, [(8,)])])"
"C#CC[C@@H](C)CCO","C#CC[C@@H](C)CCCO","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"C[C@H](CC#N)CCO","C[C@H](CC#N)CCCO","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"C#CC[C@H](C)CCC","C#CC[C@H](C)CCCC","([], [])","([], [('C1 alkane', 1, [(8,)])])"
"CCC[C@@H](C)CC#N","CCCC[C@@H](C)CC#N","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"C#CC[C@H](O)CCC","C#CC[C@H](O)CCCC","([], [])","([], [('C1 alkane', 1, [(8,)])])"
"CCC[C@@H](O)CC#N","CCCC[C@@H](O)CC#N","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCC[N@@H+](C)CC#N","CCCC[N@@H+](C)CC#N","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"C[N@H+](CC#N)CCO","C[N@H+](CC#N)CCCO","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"C#CC[C@H](O)COC","C#CC[C@H](O)CCOC","([], [])","([], [('C1 alkane', 1, [(8,)])])"
"COC[C@@H](O)CC#N","COCC[C@@H](O)CC#N","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"C#CC[C@H](O)CCO","C#CC[C@H](O)CCCO","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"N#CC[C@H](O)CCO","N#CC[C@H](O)CCCO","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"C[C@H](CC=O)CCO","C[C@H](CC=O)CCCO","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"C[C@@H](CCO)NC=O","C[C@@H](CCCO)NC=O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"C[C@@H](CCO)OC=O","C[C@@H](CCCO)OC=O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCC[C@@H](C)CC=O","CCCC[C@@H](C)CC=O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCC[C@@H](C)NC=O","CCCC[C@@H](C)NC=O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCC[C@@H](C)OC=O","CCCC[C@@H](C)OC=O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCC[C@@H](O)CC=O","CCCC[C@@H](O)CC=O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"C[N@H+](CC=O)CCO","C[N@H+](CC=O)CCCO","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"COC[C@@H](O)CC=O","COCC[C@@H](O)CC=O","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"O=CC[C@H](O)CCO","O=CC[C@H](O)CCCO","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CC(CCO)CCO","CCC[C@@H](C)CCO","([('Hydroxy', 1, [(4,)])], [])","([], [('C1 alkane', 1, [(0,)])])"
"CC(CCO)CCO","C[C@@H](CCO)CCCO","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCCC(C)CCC","CCCC[C@@H](C)CCC","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCC[C@@H](C)COC","CCCC[C@@H](C)COC","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCCC(O)CCC","CCC[C@@H](O)CCO","([], [('C1 alkane', 1, [(0,)])])","([('Hydroxy', 1, [(7,)])], [])"
"CCCC(O)CCC","CCCC[C@@H](O)CCC","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCC[C@@H](O)COC","CCCC[C@@H](O)COC","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCO[C@@H](C)CCO","CCO[C@@H](C)CCCO","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"COC[C@@H](C)CCO","COC[C@@H](C)CCCO","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"COCC(O)COC","COCC[C@@H](O)COC","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"C#CCC(=O)[C@@H](C)O","C#CCC(=O)[C@@H](C)C#C","([('Hydroxy', 1, [(7,)])], [('C1 alkane', 1, [(6,)])])","([('Alkyne', 1, [(0, 1)])], [('C1 alkane', 1, [(6,)])])"
"[H]/N=C(\NC=O)C(C)C","[H]/N=C(\NC=O)[C@@H](C)O","([], [('C1 alkane', 1, [(8,)])])","([('Hydroxy', 1, [(8,)])], [])"
"[H]/N=C(\NC=O)C(C)C","[H]/N=C(\NC=O)[C@@H](C)C=O","([], [('C1 alkane', 1, [(8,)])])","([('Aldehyde', 1, [(8, 9)])], [])"
"[H]/N=C/NC(=O)C(C)C","[H]/N=C/NC(=O)[C@@H](C)O","([], [('C1 alkane', 1, [(8,)])])","([('Hydroxy', 1, [(8,)])], [])"
"CC(=O)[C@@H](C)CC#N","C[C@@H](CC#N)C(=O)C#N","([], [('C1 alkane', 1, [(0,)])])","([('Nitrile', 1, [(8, 7)])], [])"
"[H]/N=C(\N)C(=O)CCC","[H]/N=C(\N)C(=O)CCCC","([], [])","([], [('C1 alkane', 1, [(9,)])])"
"[H]/N=C(\N)C(=O)NCC","[H]/N=C(\N)C(=O)NCCC","([], [])","([], [('C1 alkane', 1, [(9,)])])"
"[H]/N=C(/N)C(=O)CCO","[H]/N=C(/N)C(=O)CCCO","([], [])","([], [('C1 alkane', 1, [(6,)])])"
"C[C@@H](O)C(=O)CCO","C[C@@H](O)C(=O)CCCO","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CCCC(=O)[C@@H](C)O","CCCCC(=O)[C@@H](C)O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCCC(=O)N(C)C","CCCCC(=O)N(C)C","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCOC(=O)[C@@H](C)N","CCCOC(=O)[C@@H](C)N","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCOC(=O)[C@@H](C)O","CCCOC(=O)[C@@H](C)O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CC(=O)[C@@H](C)CCO","CC(=O)[C@@H](C)CCCO","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"C[C@@H](CCO)C(N)=O","C[C@@H](CCCO)C(N)=O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCC[C@@H](C)C(C)=O","CCCC[C@@H](C)C(C)=O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCC[C@@H](C)C(N)=O","CCCC[C@@H](C)C(N)=O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCC[C@@H](N)C(=O)O","CCCC[C@@H](N)C(=O)O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCC[C@@H](O)C(N)=O","CCCC[C@@H](O)C(N)=O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCCN(C)C(C)=O","CCCCN(C)C(C)=O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCCN(C)C(N)=O","CCCCN(C)C(N)=O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CC(=O)N(C)CCO","CC(=O)N(C)CCCO","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CN(CCO)C(N)=O","CN(CCCO)C(N)=O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"COC[C@@H](O)C(C)=O","COCC[C@@H](O)C(C)=O","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"COC[C@@H](O)C(N)=O","COCC[C@@H](O)C(N)=O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"N[C@@H](CCO)C(=O)O","N[C@@H](CCCO)C(=O)O","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"CC(C)C(=O)[C@@H](C)O","C[C@@H](O)C(=O)[C@@H](C)O","([], [('C1 alkane', 1, [(0,)])])","([('Hydroxy', 1, [(2,)])], [])"
"CC#CC1(C)CCC1","CC#CC1(C)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CC#CC1(O)CCC1","CC#CC1(O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"C#CCC1(C)CCC1","C#CCC1(C)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"C#CC[C@]1(C)CCO1","C#CC[C@]1(C)CCCO1","([('oxetane', 1, [(5, 3, 7, 6)])], [])","([('tetrahydrofuran', 1, [(5, 6, 7, 8, 3)])], [])"
"C#CCC1(C)COC1","C#CC[C@]1(C)CCOC1","([('oxetane', 1, [(3, 5, 6, 7)])], [])","([('tetrahydrofuran', 1, [(3, 5, 6, 7, 8)])], [])"
"CC1(CC#N)CCC1","CC1(CC#N)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"C[C@@]1(CC#N)CCO1","C[C@@]1(CC#N)CCCO1","([('oxetane', 1, [(5, 1, 7, 6)])], [])","([('tetrahydrofuran', 1, [(5, 6, 7, 8, 1)])], [])"
"C#CCC1(O)CCC1","C#CCC1(O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"N#CCC1(O)CCC1","N#CCC1(O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CC1(CC=O)CCC1","CC1(CC=O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"C[C@@]1(CC=O)CCO1","C[C@@]1(CC=O)CCCO1","([('oxetane', 1, [(5, 1, 7, 6)])], [])","([('tetrahydrofuran', 1, [(5, 6, 7, 8, 1)])], [])"
"CC1(CC=O)COC1","C[C@@]1(CC=O)CCOC1","([('oxetane', 1, [(1, 5, 6, 7)])], [])","([('tetrahydrofuran', 1, [(1, 5, 6, 7, 8)])], [])"
"CC1(NC=O)CCC1","CC1(NC=O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CC1(OC=O)CCC1","CC1(OC=O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CC1(NC=O)COC1","C[C@@]1(NC=O)CCOC1","([('oxetane', 1, [(1, 5, 6, 7)])], [])","([('tetrahydrofuran', 1, [(1, 5, 6, 7, 8)])], [])"
"CC1(OC=O)COC1","C[C@@]1(OC=O)CCOC1","([('oxetane', 1, [(1, 5, 6, 7)])], [])","([('tetrahydrofuran', 1, [(1, 5, 6, 7, 8)])], [])"
"O=CCC1(O)CCC1","O=CCC1(O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"O=CCC1(O)COC1","O=CC[C@]1(O)CCOC1","([('oxetane', 1, [(3, 5, 6, 7)])], [])","([('tetrahydrofuran', 1, [(3, 5, 6, 7, 8)])], [])"
"CC1(CCO)CCC1","CC1(CCO)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CC1(CCO)CCC1","CC1(CCCO)CCC1","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"C[C@@]1(CCO)CCO1","C[C@@]1(CCO)CCCO1","([('oxetane', 1, [(5, 1, 7, 6)])], [])","([('tetrahydrofuran', 1, [(5, 6, 7, 8, 1)])], [])"
"C[C@@]1(CCO)CCO1","C[C@@]1(CCCO)CCO1","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CC1(CCO)COC1","C[C@@]1(CCO)CCOC1","([('oxetane', 1, [(1, 5, 6, 7)])], [])","([('tetrahydrofuran', 1, [(1, 5, 6, 7, 8)])], [])"
"CC1(CCO)COC1","CC1(CCCO)COC1","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCCC1(C)CCC1","CCCC1(C)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CCC[C@@]1(C)CCO1","CCCC[C@@]1(C)CCO1","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCCC1(C)COC1","CCC[C@@]1(C)CCOC1","([('oxetane', 1, [(3, 5, 6, 7)])], [])","([('tetrahydrofuran', 1, [(3, 5, 6, 7, 8)])], [])"
"CCCC1(C)COC1","CCCCC1(C)COC1","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCCC1(O)CCC1","CCCC1(O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CCCC1(O)CCC1","CCCCC1(O)CCC1","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCCC1(O)COC1","CCCCC1(O)COC1","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCOC1(C)CCC1","CCOC1(C)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"COCC1(C)CCC1","COCC1(C)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"COC[C@@]1(C)CCO1","COC[C@@]1(C)CCCO1","([('oxetane', 1, [(5, 3, 7, 6)])], [])","([('tetrahydrofuran', 1, [(5, 6, 7, 8, 3)])], [])"
"COCC1(C)COC1","COC[C@@]1(C)CCOC1","([('oxetane', 1, [(3, 5, 6, 7)])], [])","([('tetrahydrofuran', 1, [(3, 5, 6, 7, 8)])], [])"
"COCC1(O)CCC1","COCC1(O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"COCC1(O)COC1","COC[C@@]1(O)CCOC1","([('oxetane', 1, [(3, 5, 6, 7)])], [])","([('tetrahydrofuran', 1, [(3, 5, 6, 7, 8)])], [])"
"OCCC1(O)CCC1","OCCC1(O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"C[C@H]1C[C@]1(O)CC=O","C[C@H]1CC[C@]1(O)CC=O","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"C[C@@]1(CCO)C[C@H]1O","C[C@@]1(CCCO)C[C@H]1O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"C[C@H]1C[C@]1(C)CCO","C[C@H]1C[C@]1(C)CCCO","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"C[C@H]1C[C@]1(O)CCO","C[C@H]1C[C@]1(O)CCCO","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"C[C@H]1O[C@]1(C)CCO","C[C@H]1O[C@]1(C)CCCO","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CCC[C@@]1(C)C[C@H]1C","CCCC[C@@]1(C)C[C@H]1C","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCC[C@@]1(C)C[C@H]1O","CCCC[C@@]1(C)C[C@H]1O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCC[C@@]1(C)C[N@H+]1C","CCCC[C@@]1(C)C[N@H+]1C","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCC[C@@]1(C)O[C@H]1C","CCCC[C@@]1(C)O[C@H]1C","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCC[C@@]1(O)C[C@H]1C","CCCC[C@@]1(O)C[C@H]1C","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCC[C@@]1(O)C[C@H]1O","CCCC[C@@]1(O)C[C@H]1O","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"C[N@H+]1C[C@]1(C)CCO","C[N@H+]1C[C@]1(C)CCCO","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"CC(=O)C1(C)CCC1","CC(=O)C1(C)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CC(=O)[C@@]1(C)CCO1","CC(=O)[C@@]1(C)CCCO1","([('oxetane', 1, [(5, 3, 7, 6)])], [])","([('tetrahydrofuran', 1, [(5, 6, 7, 8, 3)])], [])"
"CC(=O)C1(O)CCC1","CC(=O)C1(O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CC(=O)C1(O)COC1","CC(=O)[C@@]1(O)CCOC1","([('oxetane', 1, [(3, 5, 6, 7)])], [])","([('tetrahydrofuran', 1, [(3, 5, 6, 7, 8)])], [])"
"CC1(C(N)=O)CCC1","CC1(C(N)=O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"C[C@@]1(C(=O)O)CCN1","C[C@@]1(C(=O)O)CCCN1","([('azetidine', 1, [(5, 1, 7, 6)])], [])","([('pyrrolidine', 1, [(5, 6, 7, 8, 1)])], [])"
"C[C@@]1(C(N)=O)CCO1","C[C@@]1(C(N)=O)CCCO1","([('oxetane', 1, [(5, 1, 7, 6)])], [])","([('tetrahydrofuran', 1, [(5, 6, 7, 8, 1)])], [])"
"CC1(C(N)=O)COC1","C[C@@]1(C(N)=O)CCOC1","([('oxetane', 1, [(1, 5, 6, 7)])], [])","([('tetrahydrofuran', 1, [(1, 5, 6, 7, 8)])], [])"
"NC(=O)C1(O)CCC1","NC(=O)C1(O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"NC(=O)C1(O)COC1","NC(=O)[C@@]1(O)CCOC1","([('oxetane', 1, [(3, 5, 6, 7)])], [])","([('tetrahydrofuran', 1, [(3, 5, 6, 7, 8)])], [])"
"NC1(C(=O)O)CCC1","NC1(C(=O)O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CC(C)C1(C)CCC1","CC(C)C1(C)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CC(C)[C@@]1(C)CCO1","CC(C)[C@@]1(C)CCCO1","([('oxetane', 1, [(5, 3, 7, 6)])], [])","([('tetrahydrofuran', 1, [(5, 6, 7, 8, 3)])], [])"
"CC(C)C1(O)CCC1","CC(C)C1(O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"C[C@@H](O)C1(C)CCC1","C[C@@H](O)C1(C)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"C[C@@H](O)[C@@]1(C)CCO1","C[C@@H](O)[C@@]1(C)CCCO1","([('oxetane', 1, [(5, 3, 7, 6)])], [])","([('tetrahydrofuran', 1, [(5, 6, 7, 8, 3)])], [])"
"C[C@@H](O)C1(O)CCC1","C[C@@H](O)C1(O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"C[C@@]1(C(N)=O)C[C@H]1O","C[C@@]1(C(N)=O)CC[C@H]1O","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CC1CN(C(N)=O)C1","C[C@H]1CCN(C(N)=O)C1","([('azetidine', 1, [(1, 2, 3, 7)])], [])","([('pyrrolidine', 1, [(1, 2, 3, 4, 8)])], [])"
"[NH3+][C@H]1C[C@H](C(=O)[O-])C1","[NH3+][C@H]1CC[C@H](C(=O)[O-])C1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"C[C@]1(O)[C@@H]2C[C@H]1[C@@H]2O","C[C@]1(O)[C@@H]2CC[C@H]1[C@@H]2O","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CC1(C)O[C@H]2CC[C@H]21","CC1(C)O[C@H]2CCC[C@H]21","([('tetrahydropyran', 1, [(6, 5, 4, 3, 1, 7)])], [])","([('oxepane', 1, [(6, 7, 8, 1, 3, 4, 5)])], [])"
"C[C@@]1(O)C[C@H]2CC[C@H]21","C[C@@]1(O)C[C@H]2CCC[C@H]21","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"C[C@@]1(O)C[C@H]2C[C@@H]1C2","C[C@@]1(O)C[C@H]2CC[C@@H]1C2","([], [])","([], [('C1 alkane', 1, [(6,)])])"
"[NH-]C1CC(=O)CCO1","[NH-][C@@H]1CC(=O)CCCO1","([('tetrahydropyran', 1, [(3, 2, 1, 7, 6, 5)])], [])","([('oxepane', 1, [(3, 5, 6, 7, 8, 1, 2)])], [])"
"[NH-]C1CCCC(=O)N1","[NH-][C@H]1CCCCC(=O)N1","([('piperidine', 1, [(3, 2, 1, 7, 5, 4)])], [])","([], [('C1 alkane', 1, [(2,)])])"
"[NH-]C1CCCC(=O)O1","[NH-]C1CCCCC(=O)O1","([('tetrahydropyran', 1, [(3, 2, 1, 7, 5, 4)])], [])","([('oxepane', 1, [(3, 4, 5, 6, 8, 1, 2)])], [])"
"[NH-]C1CCNC(=O)N1","[NH-][C@@H]1CCCNC(=O)N1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"[NH-]C1CCNC(=O)O1","[NH-][C@@H]1CCCNC(=O)O1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"[NH-]C1CCOC(=O)N1","[NH-][C@H]1CCCOC(=O)N1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"[NH-]C1CCOC(=O)O1","[NH-][C@H]1CCCOC(=O)O1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"[NH-]C1NC(=O)CCO1","[NH-]C1NC(=O)CCCO1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"[NH-]C1NCCC(=O)N1","[NH-][C@H]1NCCCC(=O)N1","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"O=C1CCCC(=O)C1","O=C1CCCCC(=O)C1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"O=C1CCCC(=O)N1","O=C1CCCCC(=O)N1","([('piperidine', 1, [(3, 2, 1, 7, 5, 4)])], [])","([], [('C1 alkane', 1, [(2,)])])"
"O=C1CCNC(=O)C1","O=C1CCCNC(=O)C1","([('piperidine', 1, [(1, 2, 3, 4, 5, 7)])], [])","([], [('C1 alkane', 1, [(2,)])])"
"O=C1CCNC(=O)N1","O=C1CCCNC(=O)N1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"O=C1CCOC(=O)C1","O=C1CCCOC(=O)C1","([('tetrahydropyran', 1, [(1, 2, 3, 4, 5, 7)])], [])","([('oxepane', 1, [(1, 2, 3, 4, 5, 6, 8)])], [])"
"O=C1CCOC(=O)N1","O=C1CCCOC(=O)N1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"CC1=CC(=O)CCC1","CC1=CC(=O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CC1=CC(=O)CCN1","CC1=CC(=O)CCCN1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"CC1=CC(=O)NCC1","CC1=CC(=O)NCCC1","([], [])","([], [('C1 alkane', 1, [(8,)])])"
"CC1=CC(=O)OCC1","CC1=CC(=O)OCCC1","([], [])","([], [('C1 alkane', 1, [(8,)])])"
"[NH-]C1C=C(N)CCO1","[NH-]C1C=C(N)CCCO1","([], [])","([], [('C1 alkane', 1, [(7,)])])"
"NC1=CC(=O)CCC1","NC1=CC(=O)CCCC1","([], [])","([], [('C1 alkane', 1, [(5,)])])"
"NC1=CC(=O)NCC1","NC1=CC(=O)NCCC1","([], [])","([], [('C1 alkane', 1, [(8,)])])"
"NC1=CC(=O)OCC1","NC1=CC(=O)OCCC1","([], [])","([], [('C1 alkane', 1, [(8,)])])"
"CC1=CCCC(=O)C1","CC1=CCCCC(=O)C1","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"CC1=CCCC(=O)N1","CC1=CCCCC(=O)N1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"CC1=CCNC(=O)C1","CC1=CCNC(=O)CC1","([], [])","([], [('C1 alkane', 1, [(8,)])])"
"CC1=CCOC(=O)C1","CC1=CCOC(=O)CC1","([], [])","([], [('C1 alkane', 1, [(8,)])])"
"CC1=NCCC(=O)O1","CC1=NCCCC(=O)O1","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"C[C@@H]1C=CNC(=O)C1","C[C@@H]1C=CNC(=O)CC1","([], [])","([], [('C1 alkane', 1, [(8,)])])"
"CC1=CCC[C@@H](O)C1","CC1=CCCC[C@@H](O)C1","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"CC1=CCC[C@H](C)C1","CC1=CCCC[C@H](C)C1","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"CC1=NCC[C@H](C)O1","CC1=NCCC[C@H](C)O1","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"C[C@H]1CC(=O)CCO1","C[C@H]1CC(=O)CCCO1","([('tetrahydropyran', 1, [(3, 2, 1, 7, 6, 5)])], [])","([('oxepane', 1, [(3, 5, 6, 7, 8, 1, 2)])], [])"
"C[C@H]1CCC[C@@H]([NH-])O1","C[C@H]1CCCC[C@@H]([NH-])O1","([('tetrahydropyran', 1, [(3, 2, 1, 7, 5, 4)])], [])","([('oxepane', 1, [(3, 4, 5, 6, 8, 1, 2)])], [])"
"C[C@H]1CCCC(=O)C1","C[C@H]1CCCCC(=O)C1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"C[C@H]1CCCC(=O)N1","C[C@H]1CCCCC(=O)N1","([('piperidine', 1, [(3, 2, 1, 7, 5, 4)])], [])","([], [('C1 alkane', 1, [(2,)])])"
"C[C@H]1CCCC(=O)O1","C[C@H]1CCCCC(=O)O1","([('tetrahydropyran', 1, [(3, 2, 1, 7, 5, 4)])], [])","([('oxepane', 1, [(3, 4, 5, 6, 8, 1, 2)])], [])"
"C[C@H]1CCNC(=O)C1","C[C@H]1CCNC(=O)CC1","([('piperidine', 1, [(1, 2, 3, 4, 5, 7)])], [])","([], [('C1 alkane', 1, [(8,)])])"
"C[C@H]1CCNC(=O)C1","C[C@H]1CCCNC(=O)C1","([('piperidine', 1, [(1, 2, 3, 4, 5, 7)])], [])","([], [('C1 alkane', 1, [(2,)])])"
"C[C@H]1CCNC(=O)N1","C[C@H]1CCCNC(=O)N1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"C[C@H]1CCNC(=O)O1","C[C@H]1CCCNC(=O)O1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"C[C@H]1CCO[C@@H]([NH-])C1","C[C@H]1CCCOC([NH-])C1","([('tetrahydropyran', 1, [(1, 2, 3, 4, 5, 7)])], [])","([('oxepane', 1, [(1, 2, 3, 4, 5, 6, 8)])], [])"
"C[C@H]1CCO[C@@H]([NH-])O1","C[C@H]1CCCOC([NH-])O1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"C[C@H]1CCOC(=O)C1","C[C@H]1CCCOC(=O)C1","([('tetrahydropyran', 1, [(1, 2, 3, 4, 5, 7)])], [])","([('oxepane', 1, [(1, 2, 3, 4, 5, 6, 8)])], [])"
"C[C@H]1CCOC(=O)N1","C[C@H]1CCCOC(=O)N1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
